Name;Episode;Step;Drag;RecircArea;lift
Simu_lift;1;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;1;100;0.011467847;-0.15928979;0.037595216
Simu_lift;1;200;0.011420885;-0.16130593;0.06262809
Simu_lift;1;300;0.010629146;-0.16035983;0.06099573
Simu_lift;1;400;0.010648325;-0.15482432;0.028522342
Simu_lift;1;500;0.011121201;-0.15859571;-0.020361608
Simu_lift;1;600;0.010524461;-0.1607687;-0.028580436
Simu_lift;1;700;0.010967175;-0.15751494;-0.0011822825
Simu_lift;1;800;0.011196812;-0.15878901;0.037436783
Simu_lift;1;900;0.011169708;-0.1601672;0.04261192
Simu_lift;1;1000;0.011490585;-0.15826799;0.011400473
Simu_lift;1;1100;0.012503098;-0.15711926;-0.043020148
Simu_lift;1;1200;0.012161869;-0.15881807;-0.054494005
Simu_lift;1;1300;0.011455786;-0.15897915;-0.041536335
Simu_lift;1;1400;0.0118198665;-0.15363546;-0.0076146475
Simu_lift;1;1500;0.012616828;-0.15639134;0.029489355
Simu_lift;1;1600;0.012425961;-0.1590078;-0.0069934027
Simu_lift;1;1700;0.012026407;-0.15825973;-0.030130373
Simu_lift;1;1800;0.012437128;-0.16043623;-0.04730926
Simu_lift;1;1900;0.010976704;-0.16217154;-0.05664369
Simu_lift;1;2000;0.010980823;-0.15941638;-0.002863166
Simu_lift;1;2100;0.01162166;-0.16009185;0.050480716
Simu_lift;1;2200;0.010435708;-0.16413015;0.059135422
Simu_lift;1;2300;0.009658035;-0.15895306;0.04143122
Simu_lift;1;2400;0.009918376;-0.15729433;-0.0034879802
Simu_lift;1;2500;0.010273622;-0.16103135;-0.03606929
Simu_lift;1;2600;0.010236888;-0.1591042;-0.034909338
Simu_lift;1;2700;0.011318638;-0.15841801;0.035777748
Simu_lift;1;2800;0.011584594;-0.15839791;0.05383305
Simu_lift;1;2900;0.011918464;-0.15824641;0.05162603
Simu_lift;1;3000;0.012668711;-0.1554033;0.013717398
Simu_lift;1;3100;0.014470016;-0.15708965;-0.060969368
Simu_lift;1;3200;0.0136965895;-0.15874547;-0.05519067
Simu_lift;1;3300;0.012173378;-0.16087894;-0.01114354
Simu_lift;1;3400;0.0127924085;-0.15662353;0.020019421
Simu_lift;1;3500;0.01327425;-0.1589779;0.047366112
Simu_lift;1;3600;0.012697174;-0.16449209;0.02852004
Simu_lift;1;3700;0.010907312;-0.16148503;0.0015193239
Simu_lift;1;3800;0.009916761;-0.16133536;-0.043638792
Simu_lift;1;3900;0.00860883;-0.1644719;-0.032600697
Simu_lift;1;4000;0.008740691;-0.16154483;0.00188713
Simu_lift;2;0;0.008983991;-0.16234685;0.03034023
