Name;Step;Drag;Lift;RecircArea;Jet0;Jet1
Simu_lift;0;-0.16044717;-0.023734357;0.010719265;3.80222219974e-05;-3.80222219974e-05
Simu_lift;1;-0.1603938;-0.015073047;0.010745394;7.2242221795e-05;-7.2242221795e-05
Simu_lift;2;-0.16038021;-0.014990163;0.010939359;0.000103040221613;-0.000103040221613
Simu_lift;3;-0.16034786;-0.015253981;0.010939359;0.000130758421449;-0.000130758421449
Simu_lift;4;-0.16032197;-0.015366386;0.010939359;0.000155704801301;-0.000155704801301
Simu_lift;5;-0.16029236;-0.01544333;0.010939359;0.000178156543169;-0.000178156543169
Simu_lift;6;-0.16026437;-0.015458433;0.010939359;0.000198363110849;-0.000198363110849
Simu_lift;7;-0.16023472;-0.015438746;0.010939359;0.000216549021762;-0.000216549021762
Simu_lift;8;-0.16020572;-0.015369967;0.010946847;0.000232916341583;-0.000232916341583
Simu_lift;9;-0.16017595;-0.015267928;0.010933139;0.000247646929422;-0.000247646929422
Simu_lift;10;-0.16014646;-0.0151265;0.01094203;0.000260904458477;-0.000260904458477
Simu_lift;11;-0.1601166;-0.014955499;0.01093045;0.000272836234627;-0.000272836234627
Simu_lift;12;-0.16008687;-0.014752593;0.0109369;0.000283574833162;-0.000283574833162
Simu_lift;13;-0.16005698;-0.014524194;0.0109369;0.000293239571843;-0.000293239571843
Simu_lift;14;-0.16002722;-0.014269775;0.0109369;0.000301937836656;-0.000301937836656
Simu_lift;15;-0.1599974;-0.013993717;0.010904543;0.000309766274988;-0.000309766274988
Simu_lift;16;-0.1599677;-0.013696322;0.010904543;0.000316811869486;-0.000316811869486
Simu_lift;17;-0.15993805;-0.013380706;0.010904543;0.000323152904535;-0.000323152904535
Simu_lift;18;-0.15990855;-0.013047524;0.010904543;0.000328859836079;-0.000328859836079
Simu_lift;19;-0.15987913;-0.012699057;0.010902947;0.000333996074468;-0.000333996074468
Simu_lift;20;-0.15984988;-0.012336076;0.0111115975;0.000338618689019;-0.000338618689019
Simu_lift;21;-0.15982078;-0.011960299;0.011114967;0.000342779042114;-0.000342779042114
Simu_lift;22;-0.15979187;-0.011572489;0.01118717;0.0003465233599;-0.0003465233599
Simu_lift;23;-0.15976314;-0.011173969;0.011178441;0.000349893245908;-0.000349893245908
Simu_lift;24;-0.1597346;-0.010765445;0.011178441;0.000352926143314;-0.000352926143314
Simu_lift;25;-0.15970631;-0.010347953;0.01118476;0.00035565575098;-0.00035565575098
Simu_lift;26;-0.15967822;-0.00992212;0.01119757;0.00035811239788;-0.00035811239788
Simu_lift;27;-0.15965039;-0.009488766;0.011166738;0.000360323380089;-0.000360323380089
Simu_lift;28;-0.1596228;-0.0090484405;0.011166738;0.000362313264078;-0.000362313264078
Simu_lift;29;-0.15959549;-0.0086018;0.011157189;0.000364104159667;-0.000364104159667
Simu_lift;30;-0.15956844;-0.008149316;0.011157041;0.000365715965698;-0.000365715965698
Simu_lift;31;-0.15954168;-0.0076915203;0.011259124;0.000367166591125;-0.000367166591125
Simu_lift;32;-0.15951522;-0.0072288173;0.011256533;0.00036847215401;-0.00036847215401
Simu_lift;33;-0.15948905;-0.00676164;0.011272558;0.000369647160607;-0.000369647160607
Simu_lift;34;-0.15946321;-0.006290332;0.011272558;0.000370704666543;-0.000370704666543
Simu_lift;35;-0.15943767;-0.00581525;0.011272558;0.000371656421886;-0.000371656421886
