Name;Step;Drag;Lift;RecircArea;Jet0;Jet1
Simu_lift;72;-0.1574077;-0.001231582;0.011031738;-0.00296092470034;0.00296092470034
Simu_lift;73;-0.15738407;-0.0010637138;0.011031738;-0.0029541653298;0.0029541653298
Simu_lift;74;-0.15736108;-0.0008813018;0.011056195;-0.00294808189632;0.00294808189632
Simu_lift;75;-0.15733872;-0.00068634;0.011048709;-0.00294260680619;0.00294260680619
Simu_lift;76;-0.15731704;-0.0004800248;0.011012698;-0.00293767922507;0.00293767922507
Simu_lift;77;-0.15729606;-0.00026392203;0.011012698;-0.00293324440206;0.00293324440206
Simu_lift;78;-0.15727583;-3.906621e-05;0.011012698;-0.00292925306135;0.00292925306135
Simu_lift;79;-0.15725634;0.00019330131;0.011012698;-0.00292566085472;0.00292566085472
Simu_lift;80;-0.15723762;0.00043229977;0.011012698;-0.00292242786875;0.00292242786875
Simu_lift;81;-0.15721971;0.00067693746;0.011061652;-0.00291951818137;0.00291951818137
Simu_lift;82;-0.1572026;0.00092647196;0.011061652;-0.00291689946273;0.00291689946273
Simu_lift;83;-0.15718636;0.0011801061;0.011061652;-0.00291454261596;0.00291454261596
Simu_lift;84;-0.15717095;0.0014372179;0.011061652;-0.00291242145386;0.00291242145386
Simu_lift;85;-0.15715642;0.0016971633;0.011061652;-0.00291051240798;0.00291051240798
Simu_lift;86;-0.15714279;0.0019594233;0.011061652;-0.00290879426668;0.00290879426668
Simu_lift;87;-0.15713006;0.0022234754;0.011059079;-0.00290724793951;0.00290724793951
Simu_lift;88;-0.15711825;0.0024888874;0.011062026;-0.00290585624506;0.00290585624506
Simu_lift;89;-0.15710735;0.0027552336;0.011050008;-0.00290460372005;0.00290460372005
Simu_lift;90;-0.1570974;0.0030221546;0.011035057;-0.00290347644755;0.00290347644755
Simu_lift;91;-0.15708841;0.003289302;0.011161802;-0.00290246190229;0.00290246190229
Simu_lift;92;-0.15708038;0.003556377;0.011249231;-0.00290154881156;0.00290154881156
Simu_lift;93;-0.15707332;0.0038230931;0.011252533;-0.0029007270299;0.0029007270299
Simu_lift;94;-0.15706724;0.0040892013;0.011252533;-0.00289998742641;0.00289998742641
Simu_lift;95;-0.15706214;0.004354466;0.011311482;-0.00289932178327;0.00289932178327
Simu_lift;96;-0.15705805;0.0046186796;0.011367769;-0.00289872270444;0.00289872270444
Simu_lift;97;-0.15705495;0.0048816456;0.011365914;-0.0028981835335;0.0028981835335
Simu_lift;98;-0.15705286;0.005143191;0.011345229;-0.00289769827965;0.00289769827965
Simu_lift;99;-0.15705179;0.0054031527;0.011341671;-0.00289726155118;0.00289726155118
Simu_lift;100;-0.15705173;0.0056613847;0.011325695;-0.00270835064567;0.00270835064567
Simu_lift;101;-0.15694745;0.04667716;0.011286915;-0.00253833083071;0.00253833083071
Simu_lift;102;-0.15705498;0.045148302;0.011284527;-0.00238531299725;0.00238531299725
Simu_lift;103;-0.15707086;0.041887376;0.011228619;-0.00224759694713;0.00224759694713
Simu_lift;104;-0.15711573;0.03936379;0.011221679;-0.00212365250202;0.00212365250202
Simu_lift;105;-0.1571402;0.03700563;0.011201852;-0.00201210250143;0.00201210250143
Simu_lift;106;-0.15717128;0.034941237;0.011387247;-0.00191170750089;0.00191170750089
Simu_lift;107;-0.15719293;0.033037584;0.011379814;-0.00182135200041;0.00182135200041
Simu_lift;108;-0.15721701;0.031364787;0.011379814;-0.00174003204998;0.00174003204998
Simu_lift;109;-0.1572365;0.029844753;0.011365416;-0.00166684409459;0.00166684409459
Simu_lift;110;-0.15725689;0.028507808;0.011360574;-0.00160097493473;0.00160097493473
Simu_lift;111;-0.15727486;0.027305448;0.011355107;-0.00154169269087;0.00154169269087
Simu_lift;112;-0.15729326;0.026249401;0.011355107;-0.00148833867139;0.00148833867139
Simu_lift;113;-0.15731049;0.025307996;0.011358054;-0.00144032005386;0.00144032005386
Simu_lift;114;-0.15732807;0.024484077;0.011353044;-0.00139710329808;0.00139710329808
Simu_lift;115;-0.1573452;0.023756042;0.011353044;-0.00135820821788;0.00135820821788
Simu_lift;116;-0.15736276;0.023122605;0.011300694;-0.0013232026457;0.0013232026457
Simu_lift;117;-0.15738033;0.02256848;0.011290756;-0.00129169763073;0.00129169763073
Simu_lift;118;-0.15739843;0.022090618;0.011315846;-0.00126334311727;0.00126334311727
Simu_lift;119;-0.15741685;0.021677863;0.011307115;-0.00123782405515;0.00123782405515
Simu_lift;120;-0.15743591;0.021326602;0.011314549;-0.00121485689924;0.00121485689924
Simu_lift;121;-0.15745547;0.021028481;0.011372374;-0.00119418645892;0.00119418645892
Simu_lift;122;-0.15747575;0.020779904;0.011383264;-0.00117558306264;0.00117558306264
Simu_lift;123;-0.15749669;0.020574493;0.0113859875;-0.00115884000598;0.00115884000598
Simu_lift;124;-0.15751839;0.020408932;0.011380259;-0.00114377125499;0.00114377125499
Simu_lift;125;-0.15754083;0.020278279;0.011420108;-0.0011302093791;0.0011302093791
Simu_lift;126;-0.15756409;0.020179596;0.011420108;-0.00111800369079;0.00111800369079
Simu_lift;127;-0.15758814;0.020109007;0.011383229;-0.00110701857132;0.00110701857132
Simu_lift;128;-0.15761301;0.020063981;0.011357245;-0.0010971319638;0.0010971319638
Simu_lift;129;-0.15763871;0.020041447;0.0114889;-0.00108823401702;0.00108823401702
Simu_lift;130;-0.15766525;0.020039251;0.0114889;-0.00108022586493;0.00108022586493
Simu_lift;131;-0.15769264;0.020054951;0.011497618;-0.00107301852804;0.00107301852804
Simu_lift;132;-0.15772085;0.020086734;0.011497618;-0.00106653192485;0.00106653192485
Simu_lift;133;-0.15774989;0.020132642;0.011518019;-0.00106069398197;0.00106069398197
Simu_lift;134;-0.15777977;0.020191161;0.011462384;-0.00105543983338;0.00105543983338
Simu_lift;135;-0.15781045;0.020260716;0.01158037;-0.00105071109965;0.00105071109965
Simu_lift;136;-0.15784194;0.02034005;0.011580562;-0.00104645523929;0.00104645523929
Simu_lift;137;-0.15787423;0.020427888;0.011561034;-0.00104262496497;0.00104262496497
Simu_lift;138;-0.15790729;0.020523194;0.011561034;-0.00103917771808;0.00103917771808
Simu_lift;139;-0.15794113;0.020624934;0.011561034;-0.00103607519588;0.00103607519588
Simu_lift;140;-0.15797572;0.020732248;0.011434584;-0.0010332829259;0.0010332829259
Simu_lift;141;-0.15801103;0.0208443;0.011505265;-0.00103076988291;0.00103076988291
Simu_lift;142;-0.15804708;0.02096038;0.011567436;-0.00102850814423;0.00102850814423
Simu_lift;143;-0.15808381;0.021079805;0.011440691;-0.00102647257941;0.00102647257941
Simu_lift;144;-0.15812123;0.021201992;0.011372625;-0.00102464057108;0.00102464057108
Simu_lift;145;-0.1581593;0.021326385;0.011252497;-0.00102299176358;0.00102299176358
Simu_lift;146;-0.15819801;0.021452501;0.011252497;-0.00102150783683;0.00102150783683
Simu_lift;147;-0.15823734;0.021579886;0.011278793;-0.00102017230275;0.00102017230275
Simu_lift;148;-0.15827726;0.02170814;0.011299477;-0.00101897032208;0.00101897032208
Simu_lift;149;-0.15831776;0.02183689;0.011046077;-0.00101788853948;0.00101788853948
Simu_lift;150;-0.15835881;0.021965807;0.011046077;-0.00074385720986;0.00074385720986
Simu_lift;151;-0.15824795;0.081132345;0.011081823;-0.000497229013201;0.000497229013201
Simu_lift;152;-0.15841924;0.07867762;0.011063582;-0.000275263636207;0.000275263636207
Simu_lift;153;-0.15845542;0.07371679;0.011062579;-7.54947969127e-05;7.54947969127e-05
Simu_lift;154;-0.1585375;0.06982733;0.011057228;0.000104297158452;-0.000104297158452
Simu_lift;155;-0.15859191;0.06617681;0.011054443;0.00026610991828;-0.00026610991828
Simu_lift;156;-0.15865707;0.062954426;0.011070584;0.000411741402126;-0.000411741402126
Simu_lift;157;-0.15870915;0.05996607;0.011070584;0.000542809737587;-0.000542809737587
Simu_lift;158;-0.15876499;0.05731463;0.011070584;0.000660771239502;-0.000660771239502
Simu_lift;159;-0.15881416;0.054886542;0.010956396;0.000766936591225;-0.000766936591225
Simu_lift;160;-0.15886438;0.052726038;0.010956396;0.000862485407776;-0.000862485407776
Simu_lift;161;-0.15891075;0.050762795;0.011088933;0.000948479342672;-0.000948479342672
Simu_lift;162;-0.15895724;0.049013745;0.011076526;0.00102587388408;-0.00102587388408
Simu_lift;163;-0.15900142;0.047433063;0.011076526;0.00109552897134;-0.00109552897134
Simu_lift;164;-0.15904547;0.04602469;0.011087568;0.00115821854988;-0.00115821854988
Simu_lift;165;-0.15908808;0.044757433;0.01107808;0.00121463917057;-0.00121463917057
Simu_lift;166;-0.1591305;0.043629233;0.011028748;0.00126541772919;-0.00126541772919
Simu_lift;167;-0.15917204;0.04261803;0.011067084;0.00131111843194;-0.00131111843194
Simu_lift;168;-0.15921345;0.041719258;0.011065521;0.00135224906442;-0.00135224906442
Simu_lift;169;-0.15925431;0.04091681;0.011065521;0.00138926663365;-0.00138926663365
Simu_lift;170;-0.15929508;0.040205345;0.011065521;0.00142258244596;-0.00142258244596
Simu_lift;171;-0.15933552;0.0395728;0.011071057;0.00145256667704;-0.00145256667704
Simu_lift;172;-0.15937588;0.039013885;0.011075207;0.00147955248501;-0.00147955248501
Simu_lift;173;-0.15941603;0.0385194;0.011073686;0.00150383971218;-0.00150383971218
Simu_lift;174;-0.15945612;0.038084473;0.01121535;0.00152569821664;-0.00152569821664
Simu_lift;175;-0.15949604;0.037701983;0.011153961;0.00154537087065;-0.00154537087065
Simu_lift;176;-0.15953588;0.037367634;0.011147738;0.00156307625925;-0.00156307625925
Simu_lift;177;-0.15957558;0.037075832;0.011165919;0.001579011109;-0.001579011109
Simu_lift;178;-0.15961514;0.036822885;0.0111311665;0.00159335247378;-0.00159335247378
Simu_lift;179;-0.15965456;0.036604367;0.011213968;0.00160625970207;-0.00160625970207
Simu_lift;180;-0.15969379;0.03641715;0.011117641;0.00161787620754;-0.00161787620754
Simu_lift;181;-0.15973282;0.036257703;0.011011017;0.00162833106246;-0.00162833106246
Simu_lift;182;-0.15977164;0.036123402;0.010901232;0.00163774043189;-0.00163774043189
Simu_lift;183;-0.15981019;0.036011424;0.010860253;0.00164620886437;-0.00164620886437
Simu_lift;184;-0.15984847;0.03591958;0.011042931;0.00165383045361;-0.00165383045361
Simu_lift;185;-0.15988642;0.0358456;0.01101653;0.00166068988392;-0.00166068988392
Simu_lift;186;-0.15992403;0.035787668;0.011026579;0.0016668633712;-0.0016668633712
Simu_lift;187;-0.15996127;0.035743956;0.010911112;0.00167241950976;-0.00167241950976
Simu_lift;188;-0.15999809;0.03571296;0.01090315;0.00167742003445;-0.00167742003445
Simu_lift;189;-0.16003448;0.035693206;0.01109534;0.00168192050668;-0.00168192050668
Simu_lift;190;-0.16007039;0.035683453;0.01109534;0.00168597093169;-0.00168597093169
Simu_lift;191;-0.16010581;0.035682503;0.011213125;0.00168961631419;-0.00168961631419
Simu_lift;192;-0.1601407;0.035689335;0.011216509;0.00169289715845;-0.00169289715845
Simu_lift;193;-0.16017501;0.035702977;0.011335388;0.00169584991827;-0.00169584991827
Simu_lift;194;-0.16020875;0.03572259;0.011335388;0.00169850740212;-0.00169850740212
Simu_lift;195;-0.16024186;0.035747383;0.011216659;0.00170089913758;-0.00170089913758
Simu_lift;196;-0.16027433;0.035776667;0.011216659;0.0017030516995;-0.0017030516995
Simu_lift;197;-0.16030613;0.035809793;0.011238135;0.00170498900522;-0.00170498900522
Simu_lift;198;-0.16033724;0.0358462;0.011158316;0.00170673258037;-0.00170673258037
Simu_lift;199;-0.16036764;0.035885356;0.01118726;0.00170830179801;-0.00170830179801
Simu_lift;200;-0.16039728;0.035926796;0.01118726;0.00185298824653;-0.00185298824653
Simu_lift;201;-0.16034618;0.06694736;0.011315226;0.0019832060502;-0.0019832060502
Simu_lift;202;-0.16041628;0.06563648;0.011365566;0.00210040207351;-0.00210040207351
Simu_lift;203;-0.16041413;0.06301272;0.011277985;0.00220587849448;-0.00220587849448
Simu_lift;204;-0.16044012;0.06095211;0.011269313;0.00230080727336;-0.00230080727336
Simu_lift;205;-0.16045411;0.059018623;0.011080851;0.00238624317435;-0.00238624317435
Simu_lift;206;-0.16047539;0.05731063;0.011072455;0.00246313548524;-0.00246313548524
Simu_lift;207;-0.16049123;0.055727072;0.011139574;0.00253233856504;-0.00253233856504
Simu_lift;208;-0.16050991;0.054320566;0.011139574;0.00259462133686;-0.00259462133686
Simu_lift;209;-0.16052587;0.05303243;0.011139574;0.0026506758315;-0.0026506758315
Simu_lift;210;-0.1605428;0.05188464;0.011139574;0.00270112487668;-0.00270112487668
Simu_lift;211;-0.160558;0.0508411;0.011139574;0.00274652901733;-0.00274652901733
Simu_lift;212;-0.16057335;0.04990971;0.01117779;0.00278739274392;-0.00278739274392
Simu_lift;213;-0.16058739;0.04906705;0.0113032935;0.00282417009786;-0.00282417009786
Simu_lift;214;-0.16060114;0.04831446;0.011308178;0.0028572697164;-0.0028572697164
Simu_lift;215;-0.1606138;0.04763602;0.011322783;0.00288705937308;-0.00288705937308
Simu_lift;216;-0.16062593;0.047030136;0.011326167;0.0029138700641;-0.0029138700641
Simu_lift;217;-0.16063705;0.046485532;0.011312051;0.00293799968601;-0.00293799968601
Simu_lift;218;-0.16064748;0.045999456;0.011271473;0.00295971634574;-0.00295971634574
Simu_lift;219;-0.16065693;0.045563664;0.011217469;0.00297926133949;-0.00297926133949
Simu_lift;220;-0.16066556;0.045175094;0.011242356;0.00299685183386;-0.00299685183386
Simu_lift;221;-0.16067322;0.044827558;0.011242356;0.0030126832788;-0.0030126832788
Simu_lift;222;-0.16067998;0.044518106;0.011232196;0.00302693157925;-0.00302693157925
Simu_lift;223;-0.16068575;0.044241995;0.011224498;0.00303975504965;-0.00303975504965
Simu_lift;224;-0.16069058;0.04399655;0.01116896;0.00305129617301;-0.00305129617301
Simu_lift;225;-0.16069436;0.043778088;0.01116896;0.00306168318403;-0.00306168318403
Simu_lift;226;-0.16069713;0.043584265;0.010905685;0.00307103149395;-0.00307103149395
Simu_lift;227;-0.16069886;0.043412182;0.010750933;0.00307944497288;-0.00307944497288
Simu_lift;228;-0.16069955;0.04325984;0.010712034;0.00308701710392;-0.00308701710392
Simu_lift;229;-0.16069914;0.043124937;0.0108335065;0.00309383202185;-0.00309383202185
Simu_lift;230;-0.16069767;0.043005783;0.010788452;0.00309996544799;-0.00309996544799
Simu_lift;231;-0.16069508;0.04290054;0.010992233;0.00310548553152;-0.00310548553152
Simu_lift;232;-0.16069138;0.042807795;0.010992233;0.00311045360669;-0.00311045360669
Simu_lift;233;-0.16068657;0.042726066;0.010967068;0.00311492487435;-0.00311492487435
Simu_lift;234;-0.1606806;0.042654183;0.010967068;0.00311894901524;-0.00311894901524
Simu_lift;235;-0.16067351;0.042590953;0.010967068;0.00312257074204;-0.00312257074204
Simu_lift;236;-0.16066529;0.042535406;0.010946845;0.00312583029616;-0.00312583029616
Simu_lift;237;-0.1606559;0.04248657;0.01079566;0.00312876389487;-0.00312876389487
Simu_lift;238;-0.16064535;0.04244365;0.01090848;0.00313140413371;-0.00313140413371
Simu_lift;239;-0.16063367;0.042405862;0.011108168;0.00313378034866;-0.00313378034866
Simu_lift;240;-0.16062081;0.042372543;0.010945173;0.00313591894212;-0.00313591894212
Simu_lift;241;-0.1606068;0.042343058;0.010915673;0.00313784367623;-0.00313784367623
Simu_lift;242;-0.16059165;0.042316858;0.011039811;0.00313957593693;-0.00313957593693
Simu_lift;243;-0.16057533;0.04229343;0.011042153;0.00314113497157;-0.00314113497157
Simu_lift;244;-0.16055787;0.04227232;0.011046768;0.00314253810273;-0.00314253810273
Simu_lift;245;-0.16053927;0.042253107;0.010970011;0.00314380092079;-0.00314380092079
Simu_lift;246;-0.16051953;0.042235423;0.010970011;0.00314493745703;-0.00314493745703
Simu_lift;247;-0.16049866;0.042218916;0.010986328;0.00314596033965;-0.00314596033965
Simu_lift;248;-0.16047668;0.04220329;0.010986328;0.00314688093401;-0.00314688093401
Simu_lift;249;-0.16045357;0.042188253;0.010955488;0.00314770946894;-0.00314770946894
Simu_lift;250;-0.16042937;0.042173557;0.010984968;0.00315057423519;-0.00315057423519
Simu_lift;251;-0.16040291;0.04261714;0.010648899;0.00315315252482;-0.00315315252482
Simu_lift;252;-0.1603768;0.04258238;0.010486652;0.00315547298548;-0.00315547298548
Simu_lift;253;-0.16034861;0.04252791;0.010546383;0.00315756140008;-0.00315756140008
Simu_lift;254;-0.16031985;0.04248128;0.010479744;0.00315944097321;-0.00315944097321
Simu_lift;255;-0.16028994;0.04243593;0.010479744;0.00316113258904;-0.00316113258904
Simu_lift;256;-0.16025917;0.042393133;0.010479744;0.00316265504328;-0.00316265504328
Simu_lift;257;-0.16022736;0.042351294;0.010479744;0.0031640252521;-0.0031640252521
Simu_lift;258;-0.16019464;0.04231105;0.010591531;0.00316525844003;-0.00316525844003
Simu_lift;259;-0.16016093;0.042271443;0.010712717;0.00316636830917;-0.00316636830917
Simu_lift;260;-0.1601263;0.04223268;0.010712717;0.0031673671914;-0.0031673671914
Simu_lift;261;-0.16009073;0.04219416;0.010786667;0.00316826618541;-0.00316826618541
Simu_lift;262;-0.16005428;0.042155903;0.010792089;0.00316907528001;-0.00316907528001
Simu_lift;263;-0.16001691;0.0421175;0.010774603;0.00316980346515;-0.00316980346515
Simu_lift;264;-0.15997869;0.04207889;0.010774603;0.00317045883178;-0.00317045883178
Simu_lift;265;-0.15993959;0.04203979;0.010774603;0.00317104866175;-0.00317104866175
Simu_lift;266;-0.15989965;0.042000107;0.010971623;0.00317157950872;-0.00317157950872
Simu_lift;267;-0.1598589;0.041959632;0.010945777;0.00317205727099;-0.00317205727099
Simu_lift;268;-0.15981734;0.041918274;0.010945777;0.00317248725704;-0.00317248725704
Simu_lift;269;-0.15977499;0.04187586;0.010945777;0.00317287424448;-0.00317287424448
Simu_lift;270;-0.15973188;0.04183232;0.010925667;0.00317322253318;-0.00317322253318
Simu_lift;271;-0.15968803;0.041787513;0.010925667;0.00317353599301;-0.00317353599301
Simu_lift;272;-0.15964344;0.041741364;0.010910203;0.00317381810685;-0.00317381810685
Simu_lift;273;-0.15959816;0.041693773;0.010906767;0.00317407200931;-0.00317407200931
Simu_lift;274;-0.1595522;0.041644674;0.010906767;0.00317430052152;-0.00317430052152
Simu_lift;275;-0.15950558;0.041593984;0.010877755;0.00317450618252;-0.00317450618252
Simu_lift;276;-0.15945832;0.041541647;0.010877755;0.00317469127741;-0.00317469127741
Simu_lift;277;-0.15941046;0.041487597;0.010877755;0.00317485786281;-0.00317485786281
Simu_lift;278;-0.15936199;0.041431785;0.011241115;0.00317500778968;-0.00317500778968
Simu_lift;279;-0.15931296;0.041374154;0.010946759;0.00317514272386;-0.00317514272386
Simu_lift;280;-0.15926339;0.041314673;0.01095362;0.00317526416462;-0.00317526416462
Simu_lift;281;-0.15921329;0.04125329;0.0109287435;0.0031753734613;-0.0031753734613
Simu_lift;282;-0.15916269;0.04118998;0.0107379295;0.00317547182831;-0.00317547182831
Simu_lift;283;-0.1591116;0.0411247;0.010745731;0.00317556035863;-0.00317556035863
Simu_lift;284;-0.15906008;0.041057426;0.0105611645;0.00317564003591;-0.00317564003591
Simu_lift;285;-0.15900813;0.040988132;0.010839085;0.00317571174546;-0.00317571174546
Simu_lift;286;-0.15895577;0.040916797;0.0108374795;0.00317577628406;-0.00317577628406
Simu_lift;287;-0.15890302;0.04084339;0.0108374795;0.0031758343688;-0.0031758343688
Simu_lift;288;-0.15884991;0.040767904;0.0108374795;0.00317588664507;-0.00317588664507
Simu_lift;289;-0.15879647;0.040690314;0.010789264;0.00317593369371;-0.00317593369371
Simu_lift;290;-0.15874274;0.04061061;0.010786807;0.00317597603748;-0.00317597603748
Simu_lift;291;-0.15868871;0.040528778;0.010892861;0.00317601414688;-0.00317601414688
Simu_lift;292;-0.15863441;0.04044481;0.010879709;0.00317604844533;-0.00317604844533
Simu_lift;293;-0.15857989;0.04035869;0.0108169345;0.00317607931395;-0.00317607931395
Simu_lift;294;-0.15852514;0.040270418;0.0108169345;0.0031761070957;-0.0031761070957
Simu_lift;295;-0.1584702;0.040179983;0.0108217355;0.00317613209927;-0.00317613209927
Simu_lift;296;-0.1584151;0.04008738;0.010812163;0.00317615460249;-0.00317615460249
Simu_lift;297;-0.15835986;0.039992608;0.010735075;0.00317617485539;-0.00317617485539
Simu_lift;298;-0.1583045;0.03989566;0.010735075;0.00317619308299;-0.00317619308299
Simu_lift;299;-0.15824904;0.039796546;0.010603913;0.00317620948784;-0.00317620948784
Simu_lift;300;-0.1581935;0.03969525;0.010603913;0.00311177670675;-0.00311177670675
Simu_lift;301;-0.1581739;0.025657598;0.01060637;0.00305378720378;-0.00305378720378
Simu_lift;302;-0.15811542;0.026162654;0.01060637;0.0030015966511;-0.0030015966511
Simu_lift;303;-0.15808797;0.02725631;0.01060637;0.00295462515369;-0.00295462515369
Simu_lift;304;-0.15804422;0.028094938;0.01060637;0.00291235080602;-0.00291235080602
Simu_lift;305;-0.15800329;0.028873682;0.01060637;0.00287430389311;-0.00287430389311
