Name;Step;Drag;Lift;RecircArea;Jet0;Jet1
Simu_lift;0;-0.16044717;-0.023734357;0.010719265;-0.00016784039326;0.00016784039326
Simu_lift;1;-0.16050872;-0.059582565;0.0107386615;-0.000318896747194;0.000318896747194
Simu_lift;2;-0.16039434;-0.057551567;0.01092247;-0.000454847465735;0.000454847465735
Simu_lift;3;-0.1603622;-0.053978615;0.010913082;-0.000577203112422;0.000577203112422
Simu_lift;4;-0.16030131;-0.05106266;0.010881931;-0.00068732319444;0.00068732319444
Simu_lift;5;-0.1602564;-0.048292074;0.010879828;-0.000786431268256;0.000786431268256
Simu_lift;6;-0.1602043;-0.04578359;0.010879828;-0.00087562853469;0.00087562853469
Simu_lift;7;-0.16015926;-0.043417882;0.010868921;-0.000955906074481;0.000955906074481
Simu_lift;8;-0.16011137;-0.04125849;0.010868921;-0.00102815586029;0.00102815586029
Simu_lift;9;-0.1600668;-0.03923553;0.010868921;-0.00109318066752;0.00109318066752
Simu_lift;10;-0.16002116;-0.03737652;0.010868921;-0.00115170299403;0.00115170299403
Simu_lift;11;-0.15997736;-0.03563809;0.010885974;-0.00120437308789;0.00120437308789
Simu_lift;12;-0.15993321;-0.034031004;0.010853617;-0.00125177617236;0.00125177617236
Simu_lift;13;-0.15989022;-0.032526933;0.010864556;-0.00129443894838;0.00129443894838
Simu_lift;14;-0.1598472;-0.031128628;0.010864556;-0.00133283544681;0.00133283544681
Simu_lift;15;-0.15980496;-0.029816777;0.010866229;-0.00136739229539;0.00136739229539
Simu_lift;16;-0.15976286;-0.028590407;0.010882607;-0.00139849345911;0.00139849345911
Simu_lift;17;-0.15972136;-0.027435854;0.010895131;-0.00142648450646;0.00142648450646
Simu_lift;18;-0.15968008;-0.02635056;0.010902129;-0.00145167644907;0.00145167644907
Simu_lift;19;-0.15963928;-0.025324555;0.0108988015;-0.00147434919742;0.00147434919742
Simu_lift;20;-0.15959875;-0.024354758;0.011107452;-0.00149475467094;0.00149475467094
Simu_lift;21;-0.15955864;-0.023433726;0.011094575;-0.00151311959711;0.00151311959711
Simu_lift;22;-0.15951882;-0.022558369;0.011102143;-0.00152964803066;0.00152964803066
Simu_lift;23;-0.15947938;-0.021723025;0.011159395;-0.00154452362085;0.00154452362085
Simu_lift;24;-0.15944025;-0.02092484;0.011160991;-0.00155791165203;0.00155791165203
Simu_lift;25;-0.15940148;-0.020159444;0.011121229;-0.00156996088008;0.00156996088008
Simu_lift;26;-0.15936303;-0.019424314;0.0111661535;-0.00158080518534;0.00158080518534
Simu_lift;27;-0.15932491;-0.01871604;0.011174882;-0.00159056506006;0.00159056506006
Simu_lift;28;-0.15928712;-0.018032447;0.011199097;-0.00159934894732;0.00159934894732
Simu_lift;29;-0.15924966;-0.017370854;0.011211345;-0.00160725444584;0.00160725444584
Simu_lift;30;-0.15921254;-0.016729418;0.011214963;-0.00161436939452;0.00161436939452
Simu_lift;31;-0.15917575;-0.01610602;0.011283028;-0.00162077284833;0.00162077284833
Simu_lift;32;-0.15913929;-0.015499121;0.01130847;-0.00162653595676;0.00162653595676
Simu_lift;33;-0.15910317;-0.01490703;0.01130847;-0.00163172275434;0.00163172275434
Simu_lift;34;-0.15906739;-0.014328475;0.01130847;-0.00163639087217;0.00163639087217
Simu_lift;35;-0.15903194;-0.013762108;0.01130847;-0.00164059217821;0.00164059217821
Simu_lift;36;-0.15899685;-0.013206881;0.01130847;-0.00164437335365;0.00164437335365
Simu_lift;37;-0.15896212;-0.012661718;0.01130847;-0.00164777641154;0.00164777641154
Simu_lift;38;-0.15892774;-0.01212576;0.01130847;-0.00165083916365;0.00165083916365
Simu_lift;39;-0.15889372;-0.01159815;0.011141196;-0.00165359564054;0.00165359564054
Simu_lift;40;-0.15886007;-0.011078187;0.011138245;-0.00165607646975;0.00165607646975
Simu_lift;41;-0.1588268;-0.010565185;0.011138245;-0.00165830921604;0.00165830921604
Simu_lift;42;-0.15879391;-0.010058575;0.011131631;-0.00166031868769;0.00166031868769
Simu_lift;43;-0.15876143;-0.0095578125;0.011135633;-0.00166212721218;0.00166212721218
Simu_lift;44;-0.15872933;-0.009062436;0.011078602;-0.00166375488422;0.00166375488422
Simu_lift;45;-0.15869763;-0.008572013;0.011078602;-0.00166521978906;0.00166521978906
Simu_lift;46;-0.15866637;-0.008086173;0.011088284;-0.00166653820342;0.00166653820342
Simu_lift;47;-0.15863553;-0.00760457;0.011157557;-0.00166772477633;0.00166772477633
Simu_lift;48;-0.15860511;-0.007126911;0.011145109;-0.00166879269196;0.00166879269196
Simu_lift;49;-0.15857515;-0.0066529224;0.011144173;-0.00166975381603;0.00166975381603
Simu_lift;50;-0.15854563;-0.0061823702;0.011144173;-0.00155143626709;0.00155143626709
Simu_lift;51;-0.15845005;0.0200534;0.011144173;-0.00144495047305;0.00144495047305
Simu_lift;52;-0.15847628;0.019390292;0.011144006;-0.00134911325841;0.00134911325841
Simu_lift;53;-0.15844546;0.017630724;0.011078796;-0.00126285976524;0.00126285976524
Simu_lift;54;-0.15843588;0.016336283;0.011078796;-0.00118523162138;0.00118523162138
Simu_lift;55;-0.15841526;0.01514433;0.0110808965;-0.00111536629191;0.00111536629191
Simu_lift;56;-0.1584003;0.014137321;0.011084784;-0.00105248749539;0.00105248749539
Simu_lift;57;-0.15838058;0.013230783;0.011071531;-0.000995896578515;0.000995896578515
Simu_lift;58;-0.15836342;0.01246971;0.0110496795;-0.00094496475333;0.00094496475333
Simu_lift;59;-0.15834418;0.011804587;0.010990039;-0.000899126110665;0.000899126110665
Simu_lift;60;-0.15832624;0.011254921;0.010990039;-0.000857871332265;0.000857871332265
Simu_lift;61;-0.15830739;0.010789988;0.010990039;-0.000820742031706;0.000820742031706
Simu_lift;62;-0.15828934;0.010417396;0.011003948;-0.000787325661203;0.000787325661203
Simu_lift;63;-0.15827101;0.010117093;0.011003948;-0.00075725092775;0.00075725092775
Simu_lift;64;-0.15825331;0.009891;0.011218571;-0.000730183667642;0.000730183667642
Simu_lift;65;-0.15823565;0.009725445;0.011218571;-0.000705823133545;0.000705823133545
Simu_lift;66;-0.1582186;0.009619699;0.011218571;-0.000683898652858;0.000683898652858
