Name;Step;Drag;Lift;RecircArea;Jet0;Jet1
Simu_lift;0;-0.16044717;-0.023734357;0.010719265;-7.60947819799e-05;7.60947819799e-05
Simu_lift;1;-0.1604575;-0.039746262;0.010740335;-0.000144580085762;0.000144580085762
Simu_lift;2;-0.16038807;-0.03858346;0.010925571;-0.000206216859166;0.000206216859166
Simu_lift;3;-0.16035597;-0.03672041;0.01092894;-0.000261689955229;0.000261689955229
Simu_lift;4;-0.16031085;-0.035154093;0.0109191425;-0.000311615741686;0.000311615741686
Simu_lift;5;-0.16027303;-0.033652574;0.0109191425;-0.000356548949497;0.000356548949497
Simu_lift;6;-0.16023198;-0.032268777;0.010890582;-0.000396988836527;0.000396988836527
Simu_lift;7;-0.16019417;-0.030948645;0.010886194;-0.000433384734855;0.000433384734855
Simu_lift;8;-0.16015513;-0.029720968;0.010886194;-0.000466141043349;0.000466141043349
Simu_lift;9;-0.16011764;-0.02855412;0.010886194;-0.000495621720994;0.000495621720994
Simu_lift;10;-0.16007973;-0.027460553;0.010883603;-0.000522154330875;0.000522154330875
Simu_lift;11;-0.1600427;-0.02642067;0.010883603;-0.000546033679767;0.000546033679767
Simu_lift;12;-0.16000557;-0.025439328;0.010880277;-0.00056752509377;0.00056752509377
Simu_lift;13;-0.159969;-0.024503745;0.0108554065;-0.000586867366373;0.000586867366373
Simu_lift;14;-0.15993248;-0.023615161;0.010867571;-0.000604275411716;0.000604275411716
Simu_lift;15;-0.15989634;-0.02276487;0.010883819;-0.000619942652524;0.000619942652524
Simu_lift;16;-0.15986033;-0.021952432;0.01089877;-0.000634043169252;0.000634043169252
Simu_lift;17;-0.15982462;-0.021171698;0.01089877;-0.000646733634306;0.000646733634306
Simu_lift;18;-0.15978907;-0.020421512;0.01089877;-0.000658155052856;0.000658155052856
Simu_lift;19;-0.1597538;-0.019697396;0.01089877;-0.00066843432955;0.00066843432955
Simu_lift;20;-0.1597187;-0.018997964;0.011118359;-0.000677685678575;0.000677685678575
Simu_lift;21;-0.15968385;-0.018319873;0.011118359;-0.000686011892697;0.000686011892697
Simu_lift;22;-0.15964921;-0.01766174;0.011175611;-0.000693505485408;0.000693505485408
Simu_lift;23;-0.15961482;-0.017021026;0.011175611;-0.000700249718847;0.000700249718847
Simu_lift;24;-0.15958063;-0.016396457;0.011175611;-0.000706319528942;0.000706319528942
Simu_lift;25;-0.1595467;-0.01578608;0.011162734;-0.000711782358028;0.000711782358028
Simu_lift;26;-0.15951301;-0.015188769;0.011126341;-0.000716698904205;0.000716698904205
Simu_lift;27;-0.15947956;-0.014603005;0.011143696;-0.000721123795764;0.000721123795764
Simu_lift;28;-0.15944637;-0.014027822;0.011148478;-0.000725106198168;0.000725106198168
Simu_lift;29;-0.15941346;-0.013462029;0.011198938;-0.000728690360331;0.000728690360331
Simu_lift;30;-0.15938081;-0.012904815;0.011198938;-0.000731916106278;0.000731916106278
Simu_lift;31;-0.15934843;-0.012355241;0.011283028;-0.00073481927763;0.00073481927763
Simu_lift;32;-0.15931635;-0.011812631;0.011283028;-0.000737432131847;0.000737432131847
Simu_lift;33;-0.15928456;-0.011276244;0.011283028;-0.000739783700642;0.000739783700642
Simu_lift;34;-0.15925308;-0.010745525;0.011283028;-0.000741900112558;0.000741900112558
Simu_lift;35;-0.15922192;-0.010219887;0.011300727;-0.000743804883282;0.000743804883282
Simu_lift;36;-0.15919106;-0.009698876;0.011300727;-0.000745519176934;0.000745519176934
Simu_lift;37;-0.15916055;-0.009182031;0.011300727;-0.00074706204122;0.00074706204122
Simu_lift;38;-0.15913038;-0.008668983;0.011300727;-0.000748450619078;0.000748450619078
Simu_lift;39;-0.15910055;-0.008159368;0.011133453;-0.00074970033915;0.00074970033915
Simu_lift;40;-0.15907109;-0.0076528913;0.011133453;-0.000750825087215;0.000750825087215
Simu_lift;41;-0.159042;-0.007149265;0.011133453;-0.000751837360474;0.000751837360474
Simu_lift;42;-0.15901329;-0.006648256;0.011133453;-0.000752748406406;0.000752748406406
Simu_lift;43;-0.15898496;-0.006149639;0.011133453;-0.000753568347745;0.000753568347745
Simu_lift;44;-0.15895702;-0.00565323;0.01111091;-0.000754306294951;0.000754306294951
Simu_lift;45;-0.1589295;-0.005158855;0.0110764215;-0.000754970447436;0.000754970447436
Simu_lift;46;-0.15890239;-0.0046663713;0.011084541;-0.000755568184672;0.000755568184672
Simu_lift;47;-0.15887572;-0.0041756453;0.01109136;-0.000756106148185;0.000756106148185
Simu_lift;48;-0.15884946;-0.0036865673;0.011158284;-0.000756590315346;0.000756590315346
Simu_lift;49;-0.15882367;-0.0031990379;0.011158284;-0.000757026065791;0.000757026065791
Simu_lift;50;-0.15879832;-0.0027129746;0.011160584;-0.00066617316923;0.00066617316923
Simu_lift;51;-0.1587225;0.017499777;0.011168328;-0.000584405562324;0.000584405562324
Simu_lift;52;-0.15873533;0.017119914;0.011168328;-0.000510814716109;0.000510814716109
Simu_lift;53;-0.15870453;0.015901593;0.011103119;-0.000444582954516;0.000444582954516
Simu_lift;54;-0.15869106;0.015040323;0.011103119;-0.000384974369082;0.000384974369082
Simu_lift;55;-0.1586699;0.014258028;0.011093868;-0.000331326642191;0.000331326642191
Simu_lift;56;-0.15865372;0.0136180995;0.011093868;-0.000283043687989;0.000283043687989
Simu_lift;57;-0.15863445;0.013055698;0.01109114;-0.000239589029208;0.000239589029208
Simu_lift;58;-0.15861762;0.012605313;0.01109114;-0.000200479836304;0.000200479836304
Simu_lift;59;-0.15859966;0.01222898;0.011039496;-0.000165281562691;0.000165281562691
Simu_lift;60;-0.15858309;0.011941586;0.011039496;-0.00013360311644;0.00013360311644
Simu_lift;61;-0.1585662;0.011719595;0.011039496;-0.000105092514813;0.000105092514813
Simu_lift;62;-0.15855028;0.011568763;0.011039496;-7.94329733493e-05;7.94329733493e-05
Simu_lift;63;-0.15853444;0.011473731;0.011046112;-5.63393860318e-05;5.63393860318e-05
Simu_lift;64;-0.15851937;0.0114359055;0.011278302;-3.55551574461e-05;3.55551574461e-05
Simu_lift;65;-0.1585046;0.011444811;0.011278302;-1.68493517189e-05;1.68493517189e-05
Simu_lift;66;-0.15849054;0.011499834;0.0112809865;-1.41265644774e-08;1.41265644774e-08
Simu_lift;67;-0.15847692;0.011593556;0.011295372;1.51375760745e-05;-1.51375760745e-05
Simu_lift;68;-0.15846397;0.011724504;0.011298834;2.87741084496e-05;-2.87741084496e-05
Simu_lift;69;-0.15845153;0.011887256;0.011297313;4.10469875872e-05;-4.10469875872e-05
Simu_lift;70;-0.15843976;0.012080058;0.011297313;5.20925788111e-05;-5.20925788111e-05
Simu_lift;71;-0.15842853;0.0122988485;0.011118949;6.20336109125e-05;-6.20336109125e-05
Simu_lift;72;-0.15841798;0.012541873;0.011092809;7.09805398038e-05;-7.09805398038e-05
Simu_lift;73;-0.15840803;0.012806026;0.011092809;7.9032775806e-05;-7.9032775806e-05
Simu_lift;74;-0.15839873;0.0130896885;0.011092809;8.6279788208e-05;-8.6279788208e-05
Simu_lift;75;-0.15839007;0.013390444;0.011090178;9.28020993697e-05;-9.28020993697e-05
Simu_lift;76;-0.15838206;0.013706857;0.011092047;9.86721794153e-05;-9.86721794153e-05
Simu_lift;77;-0.1583747;0.014037028;0.011092047;0.000103955251456;-0.000103955251456
Simu_lift;78;-0.15836799;0.01437971;0.011060878;0.000108710016293;-0.000108710016293
Simu_lift;79;-0.15836193;0.0147333965;0.011060878;0.000112989304646;-0.000112989304646
Simu_lift;80;-0.15835653;0.015097023;0.011104788;0.000116840664164;-0.000116840664164
Simu_lift;81;-0.1583518;0.015469382;0.011153742;0.000120306887731;-0.000120306887731
Simu_lift;82;-0.15834773;0.015849574;0.011153742;0.00012342648894;-0.00012342648894
Simu_lift;83;-0.15834431;0.016236626;0.011153742;0.000126234130029;-0.000126234130029
Simu_lift;84;-0.15834156;0.016629782;0.011155473;0.000128761007008;-0.000128761007008
Simu_lift;85;-0.15833947;0.017028252;0.01119057;0.00013103519629;-0.00013103519629
Simu_lift;86;-0.15833804;0.017431404;0.01119057;0.000133081966644;-0.000133081966644
Simu_lift;87;-0.15833727;0.017838595;0.011158606;0.000134924059962;-0.000134924059962
Simu_lift;88;-0.15833716;0.018249298;0.011158606;0.000136581943948;-0.000136581943948
Simu_lift;89;-0.1583377;0.018662982;0.011285351;0.000138074039536;-0.000138074039536
Simu_lift;90;-0.1583389;0.019079207;0.011276622;0.000139416925565;-0.000139416925565
Simu_lift;91;-0.15834077;0.019497538;0.011276622;0.000140625522991;-0.000140625522991
Simu_lift;92;-0.15834329;0.019917607;0.011276622;0.000141713260674;-0.000141713260674
Simu_lift;93;-0.15834644;0.020339055;0.011156333;0.00014269222459;-0.00014269222459
Simu_lift;94;-0.15835026;0.020761572;0.011328804;0.000143573292113;-0.000143573292113
