Name;Episode;Step;RecircArea;Drag;lift
Simulation_lift;0;30;0.011697144;-0.15879554;0.032270115
Simulation_lift;0;40;0.011276057;-0.15897007;0.036456436
Simulation_lift;0;50;0.011217344;-0.15919065;0.04041664
Simulation_lift;0;60;0.011219026;-0.15944861;0.04404904
Simulation_lift;0;70;0.011386107;-0.15973392;0.04728968
Simulation_lift;0;80;0.011847595;-0.16003549;0.050091773
Simulation_lift;0;90;0.011786788;-0.16034162;0.05241983
Simulation_lift;0;0;0.011713447;-0.15862954;0.016744647
Simulation_lift;0;10;0.01170286;-0.15859373;0.027870962
Simulation_lift;0;20;0.011802094;-0.15865472;0.03003587
Simulation_lift;0;30;0.011697144;-0.15878166;0.033609863
Simulation_lift;0;40;0.011278216;-0.15896212;0.037537165
Simulation_lift;0;50;0.011208344;-0.15918614;0.041406855
Simulation_lift;0;60;0.011210026;-0.1594437;0.045048494
Simulation_lift;0;70;0.011371698;-0.15972392;0.048380673
Simulation_lift;0;80;0.011829459;-0.16001521;0.051356155
Simulation_lift;0;90;0.011765925;-0.16030559;0.05394247
Simulation_lift;0;100;0.011525488;-0.16058311;0.05611502
Simulation_lift;0;110;0.011553195;-0.16083616;0.05785431
Simulation_lift;0;120;0.011180161;-0.16105402;0.05914534
Simulation_lift;0;130;0.0110332575;-0.16122729;0.059977844
Simulation_lift;0;140;0.011172069;-0.16134839;0.060346324
Simulation_lift;0;150;0.011166929;-0.16141178;0.060249563
Simulation_lift;0;160;0.010977327;-0.16141403;0.05969046
Simulation_lift;0;170;0.011087219;-0.16135393;0.05867621
Simulation_lift;0;180;0.010385446;-0.16123267;0.05721801
Simulation_lift;0;190;0.010879875;-0.16105367;0.05533055
Simulation_lift;0;200;0.010696571;-0.1608224;0.053031977
Simulation_lift;0;210;0.011073729;-0.1605459;0.050343957
Simulation_lift;0;220;0.0106633585;-0.16023271;0.04729139
Simulation_lift;0;230;0.010780065;-0.15989253;0.043902077
Simulation_lift;0;240;0.010420739;-0.15953606;0.040206384
Simulation_lift;0;250;0.0105238;-0.15917458;0.036237035
Simulation_lift;0;260;0.010640285;-0.1588194;0.032029185
Simulation_lift;0;270;0.011002906;-0.15848152;0.02762027
Simulation_lift;0;280;0.010927187;-0.15817112;0.023049803
Simulation_lift;0;290;0.010935132;-0.15789735;0.01835928
Simulation_lift;0;300;0.011450188;-0.1576682;0.013591526
Simulation_lift;0;310;0.011312388;-0.1574902;0.008789805
Simulation_lift;0;320;0.011115074;-0.1573681;0.0039977836
Simulation_lift;0;330;0.011337396;-0.15730481;-0.0007404492
Simulation_lift;0;340;0.011275966;-0.15730143;-0.005381283
Simulation_lift;0;350;0.0114053525;-0.15735711;-0.009881995
Simulation_lift;0;360;0.011485174;-0.15746911;-0.014200631
Simulation_lift;0;370;0.011661572;-0.1576327;-0.01829713
Simulation_lift;0;380;0.01180277;-0.1578415;-0.022134427
Simulation_lift;0;390;0.01127688;-0.15808775;-0.025677975
Simulation_lift;0;400;0.011160038;-0.1583624;-0.028895544
Simulation_lift;0;410;0.01106422;-0.15865552;-0.03175808
Simulation_lift;0;420;0.0114485165;-0.15895662;-0.03424023
Simulation_lift;0;430;0.011861821;-0.159255;-0.03632048
Simulation_lift;0;440;0.011155857;-0.15954025;-0.03798147
Simulation_lift;0;450;0.011260991;-0.15980248;-0.039210275
Simulation_lift;0;460;0.010917373;-0.16003282;-0.0399982
Simulation_lift;0;470;0.011019078;-0.1602237;-0.04034063
Simulation_lift;0;480;0.0103893215;-0.16036908;-0.040237024
Simulation_lift;0;490;0.010947536;-0.1604647;-0.039690692
Simulation_lift;0;500;0.010897908;-0.16050802;-0.038708746
Simulation_lift;0;510;0.011646047;-0.16049846;-0.03730215
Simulation_lift;0;520;0.010805724;-0.1604373;-0.035485428
Simulation_lift;0;530;0.01093297;-0.16032782;-0.03327634
Simulation_lift;0;540;0.011061618;-0.16017497;-0.030695487
Simulation_lift;0;550;0.010851228;-0.15998515;-0.02776606
Simulation_lift;0;560;0.01092075;-0.15976587;-0.024514046
Simulation_lift;0;570;0.011044063;-0.15952538;-0.020968199
Simulation_lift;0;580;0.011253207;-0.15927239;-0.017159456
Simulation_lift;0;590;0.011256326;-0.15901592;-0.01312037
Simulation_lift;0;600;0.010856102;-0.15876506;-0.008885329
Simulation_lift;0;610;0.011074415;-0.15852843;-0.004490947
Simulation_lift;0;620;0.011170923;-0.15831381;2.4502824e-05
Simulation_lift;0;630;0.011245831;-0.15812811;0.004621971
Simulation_lift;0;640;0.011413102;-0.15797706;0.009261679
Simulation_lift;0;650;0.011516066;-0.15786514;0.013903082
Simulation_lift;0;660;0.011483139;-0.15779552;0.018505672
Simulation_lift;0;670;0.011532144;-0.15777001;0.023029415
Simulation_lift;0;680;0.012013061;-0.15778866;0.027434235
Simulation_lift;0;690;0.011906485;-0.15784988;0.031680487
Simulation_lift;0;700;0.012014875;-0.15795057;0.035730362
Simulation_lift;0;710;0.011867109;-0.15808637;0.039548215
Simulation_lift;0;720;0.011848526;-0.1582517;0.04310027
Simulation_lift;0;730;0.011881164;-0.15843971;0.04635497
Simulation_lift;0;740;0.012062008;-0.15864262;0.049283452
Simulation_lift;0;750;0.0124183195;-0.15885192;0.051860183
Simulation_lift;0;760;0.012090599;-0.15905882;0.054063305
Simulation_lift;0;770;0.012238588;-0.15925439;0.055874366
Simulation_lift;0;780;0.012184633;-0.15943003;0.057278406
Simulation_lift;0;790;0.012209467;-0.15957777;0.058264427
Simulation_lift;0;800;0.011807528;-0.15969074;0.058825497
Simulation_lift;0;810;0.011947877;-0.15976323;0.058958452
Simulation_lift;0;820;0.01165107;-0.15979098;0.05866372
Simulation_lift;0;830;0.011943053;-0.15977119;0.057945456
Simulation_lift;0;840;0.01142065;-0.15970287;0.05681153
Simulation_lift;0;850;0.0114243785;-0.15958685;0.055273134
Simulation_lift;0;860;0.011341727;-0.15942565;0.05334468
Simulation_lift;0;870;0.01142152;-0.15922335;0.051043835
Simulation_lift;0;880;0.01115502;-0.15898542;0.04839135
Simulation_lift;0;890;0.011356696;-0.15871869;0.04541075
Simulation_lift;0;900;0.011669134;-0.15843114;0.042127907
Simulation_lift;0;910;0.01185074;-0.15813154;0.038570892
Simulation_lift;0;920;0.011469678;-0.1578292;0.034769993
Simulation_lift;0;930;0.011138035;-0.15753345;0.0307577
Simulation_lift;0;940;0.011329298;-0.15725337;0.026568461
Simulation_lift;0;950;0.011569075;-0.15699741;0.022238648
Simulation_lift;0;960;0.011634169;-0.15677334;0.01780614
Simulation_lift;0;970;0.0121927485;-0.15658794;0.013309533
Simulation_lift;0;980;0.011814905;-0.1564467;0.008788063
Simulation_lift;0;990;0.011769289;-0.15635365;0.004281941
Simulation_lift;0;1000;0.011738058;-0.1563113;-0.0001683699
Simulation_lift;0;1010;0.011992974;-0.15632066;-0.004523095
Simulation_lift;0;1020;0.012076294;-0.15638122;-0.008743111
Simulation_lift;0;1030;0.012181083;-0.15649076;-0.012790202
Simulation_lift;0;1040;0.012424272;-0.15664545;-0.016627982
Simulation_lift;0;1050;0.01234322;-0.15684004;-0.020221999
Simulation_lift;0;1060;0.012638981;-0.15706794;-0.023539538
Simulation_lift;0;1070;0.012774784;-0.15732156;-0.026550388
Simulation_lift;0;1080;0.012156498;-0.15759249;-0.029227696
Simulation_lift;0;1090;0.012372523;-0.15787189;-0.03154803
Simulation_lift;0;1100;0.013179553;-0.15815063;-0.033491343
Simulation_lift;0;1110;0.013055502;-0.15841965;-0.03504129
Simulation_lift;0;1120;0.012829054;-0.15867028;-0.03618535
Simulation_lift;0;1130;0.012596133;-0.15889452;-0.036914695
Simulation_lift;0;1140;0.01225325;-0.15908551;-0.03722422
Simulation_lift;0;1150;0.011845487;-0.15923753;-0.037112508
Simulation_lift;0;1160;0.012047011;-0.15934634;-0.03658196
Simulation_lift;0;1170;0.0126484865;-0.15940924;-0.03563883
Simulation_lift;0;1180;0.012727311;-0.15942515;-0.03429285
Simulation_lift;0;1190;0.012402901;-0.15939479;-0.032556966
Simulation_lift;0;1200;0.011053436;-0.15932046;-0.030447256
Simulation_lift;0;1210;0.011625316;-0.15920612;-0.027982576
Simulation_lift;0;1220;0.011595178;-0.1590571;-0.025184352
Simulation_lift;0;1230;0.011203691;-0.15887985;-0.02207679
Simulation_lift;0;1240;0.011641535;-0.15868156;-0.018686816
Simulation_lift;0;1250;0.011460223;-0.15846992;-0.015043519
Simulation_lift;0;1260;0.011486705;-0.15825297;-0.011177751
Simulation_lift;0;1270;0.011658981;-0.15803897;-0.0071223686
Simulation_lift;0;1280;0.011863457;-0.15783581;-0.002912342
Simulation_lift;0;1290;0.01166936;-0.15765077;0.0014159506
Simulation_lift;0;1300;0.01161301;-0.15749031;0.0058252923
Simulation_lift;0;1310;0.011683257;-0.15735996;0.010277464
Simulation_lift;0;1320;0.011978728;-0.15726404;0.014733477
Simulation_lift;0;1330;0.012039429;-0.15720578;0.01915449
Simulation_lift;0;1340;0.0121119525;-0.1571871;0.023501921
Simulation_lift;0;1350;0.012033452;-0.15720838;0.027736923
Simulation_lift;0;1360;0.012092162;-0.15726839;0.031821135
Simulation_lift;0;1370;0.012244185;-0.15736456;0.035718
Simulation_lift;0;1380;0.011888148;-0.15749317;0.03939301
Simulation_lift;0;1390;0.012197868;-0.15764931;0.042813536
Simulation_lift;0;1400;0.0125946235;-0.15782689;0.045948923
Simulation_lift;0;1410;0.012525196;-0.1580189;0.048770953
Simulation_lift;0;1420;0.01275394;-0.15821764;0.051254667
Simulation_lift;0;1430;0.012380212;-0.15841502;0.05337863
Simulation_lift;0;1440;0.012500768;-0.15860286;0.055124648
Simulation_lift;0;1450;0.012454805;-0.15877317;0.05647795
Simulation_lift;0;1460;0.012461781;-0.15891854;0.05742754
Simulation_lift;0;1470;0.012283611;-0.15903243;0.057966284
Simulation_lift;0;1480;0.012113886;-0.15910941;0.058090683
Simulation_lift;0;1490;0.011719925;-0.15914522;0.057800774
Simulation_lift;0;1500;0.011965319;-0.15913704;0.05710022
Simulation_lift;0;1510;0.0119795175;-0.15908366;0.055996258
Simulation_lift;0;1520;0.011813796;-0.15898557;0.054499414
Simulation_lift;0;1530;0.011491039;-0.15884483;0.052623387
Simulation_lift;0;1540;0.01201838;-0.15866502;0.050385103
Simulation_lift;0;1550;0.011390683;-0.15845105;0.04780455
Simulation_lift;0;1560;0.011780552;-0.15820923;0.044904374
Simulation_lift;0;1570;0.011697756;-0.15794693;0.041709498
Simulation_lift;0;1580;0.012019893;-0.15767238;0.03824706
Simulation_lift;0;1590;0.012090446;-0.15739432;0.03454649
Simulation_lift;0;1600;0.011689467;-0.15712163;0.03063938
Simulation_lift;0;1610;0.011485069;-0.15686294;0.026559277
Simulation_lift;0;1620;0.011354404;-0.15662642;0.0223416
Simulation_lift;0;1630;0.011950725;-0.15641953;0.018023212
Simulation_lift;0;1640;0.012213517;-0.15624884;0.01364172
Simulation_lift;0;1650;0.012130266;-0.15611975;0.00923549
Simulation_lift;0;1660;0.011951245;-0.15603623;0.00484386
Simulation_lift;0;1670;0.011975971;-0.15600081;0.0005063793
Simulation_lift;0;1680;0.011915788;-0.15601462;-0.003738055
Simulation_lift;0;1690;0.012406066;-0.15607731;-0.007851198
Simulation_lift;0;1700;0.012486831;-0.15618688;-0.0117957415
Simulation_lift;0;1710;0.012536665;-0.15633981;-0.015536083
Simulation_lift;0;1720;0.012330989;-0.15653113;-0.01903837
Simulation_lift;0;1730;0.0125630405;-0.15675461;-0.022270458
Simulation_lift;0;1740;0.012311611;-0.15700305;-0.025202783
Simulation_lift;0;1750;0.01264549;-0.15726843;-0.0278091
Simulation_lift;0;1760;0.01298257;-0.15754232;-0.030066416
Simulation_lift;0;1770;0.013295955;-0.15781596;-0.031955037
Simulation_lift;0;1780;0.013049037;-0.15808067;-0.03345894
Simulation_lift;0;1790;0.01286762;-0.15832804;-0.034565825
Simulation_lift;0;1800;0.012743564;-0.1585504;-0.035267003
Simulation_lift;0;1810;0.012517499;-0.15874103;-0.035557438
Simulation_lift;0;1820;0.012565775;-0.15889439;-0.035435736
Simulation_lift;0;1830;0.01241229;-0.1590063;-0.03490428
Simulation_lift;0;1840;0.012771524;-0.15907405;-0.03396924
Simulation_lift;0;1850;0.01273465;-0.15909654;-0.032640204
Simulation_lift;0;1860;0.012418397;-0.15907432;-0.03092992
Simulation_lift;0;1870;0.011358102;-0.15900956;-0.028854217
Simulation_lift;0;1880;0.011625316;-0.15890598;-0.026431656
Simulation_lift;0;1890;0.011598135;-0.15876871;-0.023683377
Simulation_lift;0;1900;0.011203691;-0.15860394;-0.020633291
Simulation_lift;0;1910;0.011753939;-0.15841858;-0.01730797
Simulation_lift;0;1920;0.011737353;-0.15822007;-0.013736057
Simulation_lift;0;1930;0.01156742;-0.15801619;-0.009947967
Simulation_lift;0;1940;0.011666074;-0.1578149;-0.0059761647
Simulation_lift;0;1950;0.011941099;-0.15762387;-0.0018551776
Simulation_lift;0;1960;0.012036214;-0.15745012;0.0023791622
Simulation_lift;0;1970;0.01216007;-0.15729997;0.0066902116
Simulation_lift;0;1980;0.011617684;-0.15717869;0.01104032
Simulation_lift;0;1990;0.011978728;-0.1570905;0.015391124
Simulation_lift;0;2000;0.012135857;-0.15703851;0.01970445
Simulation_lift;0;2010;0.012114679;-0.15702453;0.023942325
Simulation_lift;0;2020;0.0121434005;-0.15704887;0.028066535
Simulation_lift;0;2030;0.012122686;-0.15711027;0.03203946
Simulation_lift;0;2040;0.012541231;-0.15720621;0.035825294
Simulation_lift;0;2050;0.012185194;-0.15733299;0.03939027
Simulation_lift;0;2060;0.012367495;-0.1574858;0.042702485
Simulation_lift;0;2070;0.012836707;-0.15765871;0.04573201
Simulation_lift;0;2080;0.012725684;-0.15784487;0.048451357
Simulation_lift;0;2090;0.01276239;-0.15803678;0.05083631
Simulation_lift;0;2100;0.0124193095;-0.15822664;0.052866105
Simulation_lift;0;2110;0.012500768;-0.15840651;0.054523177
Simulation_lift;0;2120;0.0128083145;-0.15856872;0.055793356
Simulation_lift;0;2130;0.012607526;-0.1587062;0.05666623
Simulation_lift;0;2140;0.012329198;-0.15881272;0.057135165
Simulation_lift;0;2150;0.012563314;-0.15888308;0.057197098
Simulation_lift;0;2160;0.011932119;-0.15891334;0.056852452
Simulation_lift;0;2170;0.011965319;-0.15890089;0.05610522
Simulation_lift;0;2180;0.0119795175;-0.1588447;0.054962903
Simulation_lift;0;2190;0.011813796;-0.15874541;0.053436264
Simulation_lift;0;2200;0.012029966;-0.15860516;0.051539198
Simulation_lift;0;2210;0.0121472785;-0.15842754;0.049288746
Simulation_lift;0;2220;0.011627181;-0.1582175;0.046704948
Simulation_lift;0;2230;0.011851969;-0.15798129;0.04381044
Simulation_lift;0;2240;0.011906997;-0.15772615;0.040630065
Simulation_lift;0;2250;0.012161218;-0.15746018;0.037190877
Simulation_lift;0;2260;0.012206877;-0.15719193;0.03352219
Simulation_lift;0;2270;0.0118452385;-0.15693;0.029655436
Simulation_lift;0;2280;0.011720677;-0.15668276;0.02562398
Simulation_lift;0;2290;0.011575186;-0.15645804;0.021462975
Simulation_lift;0;2300;0.011953066;-0.15626304;0.017208893
Simulation_lift;0;2310;0.012258019;-0.15610403;0.012898883
Simulation_lift;0;2320;0.011991832;-0.15598606;0.008570887
Simulation_lift;0;2330;0.011996726;-0.15591282;0.0042637824
Simulation_lift;0;2340;0.011975971;-0.15588659;1.6495225e-05
Simulation_lift;0;2350;0.0122590475;-0.15590826;-0.0041327644
Simulation_lift;0;2360;0.012423214;-0.15597726;-0.008146462
Simulation_lift;0;2370;0.012419698;-0.15609147;-0.011988116
Simulation_lift;0;2380;0.012554715;-0.15624718;-0.015622962
Simulation_lift;0;2390;0.012511861;-0.15643942;-0.01901788
Simulation_lift;0;2400;0.012766886;-0.15666196;-0.022141531
Simulation_lift;0;2410;0.012922116;-0.15690762;-0.02496531
Simulation_lift;0;2420;0.01264549;-0.15716855;-0.027463924
Simulation_lift;0;2430;0.013264299;-0.15743649;-0.029615272
Simulation_lift;0;2440;0.013251671;-0.1577029;-0.031400535
Simulation_lift;0;2450;0.012856497;-0.15795933;-0.03280453
Simulation_lift;0;2460;0.01286762;-0.15819772;-0.033815734
Simulation_lift;0;2470;0.012449124;-0.15841071;-0.03442617
Simulation_lift;0;2480;0.012541705;-0.15859193;-0.034631457
Simulation_lift;0;2490;0.012383523;-0.15873615;-0.034430835
Simulation_lift;0;2500;0.012757808;-0.15883952;-0.033827305
Simulation_lift;0;2510;0.012788947;-0.15889964;-0.032827567
Simulation_lift;0;2520;0.01273465;-0.15891567;-0.03144163
Simulation_lift;0;2530;0.012415902;-0.15888841;-0.029682584
Simulation_lift;0;2540;0.01126955;-0.15882023;-0.02756656
Simulation_lift;0;2550;0.011650685;-0.15871495;-0.025112335
Simulation_lift;0;2560;0.011593822;-0.15857778;-0.022341264
Simulation_lift;0;2570;0.011378262;-0.15841492;-0.019277481
Simulation_lift;0;2580;0.011747847;-0.15823317;-0.01594767
Simulation_lift;0;2590;0.011737353;-0.15803984;-0.01238047
Simulation_lift;0;2600;0.011918256;-0.15784262;-0.008606294
Simulation_lift;0;2610;0.011986971;-0.15764922;-0.0046576574
Simulation_lift;0;2620;0.012023149;-0.15746704;-0.0005690146
Simulation_lift;0;2630;0.012041773;-0.15730283;0.0036240483
Simulation_lift;0;2640;0.0121691525;-0.15716256;0.007885144
Simulation_lift;0;2650;0.012380949;-0.15705125;0.01217687
Simulation_lift;0;2660;0.0121673895;-0.15697278;0.016461296
Simulation_lift;0;2670;0.012225769;-0.15692998;0.02070077
Simulation_lift;0;2680;0.012224629;-0.15692437;0.024857728
Simulation_lift;0;2690;0.012440446;-0.15695593;0.02889442
Simulation_lift;0;2700;0.012442661;-0.15702315;0.03277397
Simulation_lift;0;2710;0.012541231;-0.15712336;0.036461435
Simulation_lift;0;2720;0.012397884;-0.15725271;0.03992384
Simulation_lift;0;2730;0.012515231;-0.1574063;0.04313006
Simulation_lift;0;2740;0.012938012;-0.15757814;0.046050984
Simulation_lift;0;2750;0.01275866;-0.1577614;0.048660077
Simulation_lift;0;2760;0.01266959;-0.15794864;0.05093413
Simulation_lift;0;2770;0.012579812;-0.15813224;0.052853297
Simulation_lift;0;2780;0.012797307;-0.15830444;0.054400884
Simulation_lift;0;2790;0.0128678745;-0.15845788;0.055563644
Simulation_lift;0;2800;0.012644331;-0.15858579;0.056332067
Simulation_lift;0;2810;0.012498118;-0.15868229;0.056700334
Simulation_lift;0;2820;0.012563314;-0.15874256;0.056666136
Simulation_lift;0;2830;0.012125212;-0.15876299;0.05623063
Simulation_lift;0;2840;0.011965319;-0.15874134;0.055398487
Simulation_lift;0;2850;0.012113744;-0.15867695;0.054177806
Simulation_lift;0;2860;0.011813796;-0.15857075;0.052579895
Simulation_lift;0;2870;0.012150236;-0.15842514;0.050619185
Simulation_lift;0;2880;0.012165502;-0.1582439;0.048313197
Simulation_lift;0;2890;0.011630563;-0.15803218;0.04568234
Simulation_lift;0;2900;0.011856241;-0.15779632;0.042749524
Simulation_lift;0;2910;0.012091332;-0.15754367;0.039539814
Simulation_lift;0;2920;0.012173612;-0.15728226;0.036080487
Simulation_lift;0;2930;0.012216673;-0.15702052;0.032401074
Simulation_lift;0;2940;0.011871016;-0.15676688;0.028533172
Simulation_lift;0;2950;0.011777831;-0.15652944;0.024510248
Simulation_lift;0;2960;0.011818816;-0.15631577;0.020367483
Simulation_lift;0;2970;0.012190478;-0.15613277;0.016141193
Simulation_lift;0;2980;0.012122823;-0.15598635;0.011868322
Simulation_lift;0;2990;0.011944615;-0.1558812;0.007586706
Simulation_lift;0;3000;0.011941907;-0.1558206;0.0033349816
Simulation_lift;0;3010;0.012121769;-0.1558065;-0.0008484103
Simulation_lift;0;3020;0.012473748;-0.15583946;-0.0049257856
Simulation_lift;0;3030;0.012524417;-0.15591861;-0.008860165
Simulation_lift;0;3040;0.012325561;-0.15604149;-0.012615792
Simulation_lift;0;3050;0.012601423;-0.1562042;-0.016158618
Simulation_lift;0;3060;0.01270452;-0.15640149;-0.019456152
Simulation_lift;0;3070;0.013162593;-0.15662704;-0.02247787
Simulation_lift;0;3080;0.012799484;-0.15687364;-0.025196202
Simulation_lift;0;3090;0.012597402;-0.15713347;-0.027586851
Simulation_lift;0;3100;0.013244824;-0.15739831;-0.029628655
Simulation_lift;0;3110;0.013246867;-0.15765978;-0.031303775
Simulation_lift;0;3120;0.013219569;-0.15790963;-0.032598007
Simulation_lift;0;3130;0.012853154;-0.15814005;-0.033500727
Simulation_lift;0;3140;0.012736987;-0.15834399;-0.034004834
Simulation_lift;0;3150;0.01285344;-0.15851544;-0.03410679
Simulation_lift;0;3160;0.013153225;-0.15864953;-0.033806697
Simulation_lift;0;3170;0.012768853;-0.15874279;-0.033108406
Simulation_lift;0;3180;0.012788947;-0.15879315;-0.032019373
Simulation_lift;0;3190;0.01273465;-0.1588002;-0.030550215
Simulation_lift;0;3200;0.012412799;-0.15876503;-0.028714636
Simulation_lift;0;3210;0.011390604;-0.15869032;-0.026529277
Simulation_lift;0;3220;0.011650685;-0.15858014;-0.024013365
Simulation_lift;0;3230;0.011620309;-0.15843989;-0.02118874
Simulation_lift;0;3240;0.011372294;-0.1582758;-0.018080007
Simulation_lift;0;3250;0.0117451465;-0.15809473;-0.014714184
Simulation_lift;0;3260;0.011848541;-0.15790397;-0.01112012
Simulation_lift;0;3270;0.011973278;-0.1577111;-0.0073285038
Simulation_lift;0;3280;0.012028623;-0.15752372;-0.003372158
Simulation_lift;0;3290;0.012040164;-0.15734896;0.0007143434
Simulation_lift;0;3300;0.012097984;-0.15719333;0.004895472
Simulation_lift;0;3310;0.0121691525;-0.15706252;0.009134846
Simulation_lift;0;3320;0.012388147;-0.1569612;0.013395099
Simulation_lift;0;3330;0.012572859;-0.15689296;0.017638579
Simulation_lift;0;3340;0.012553347;-0.1568603;0.021827964
Simulation_lift;0;3350;0.012542064;-0.1568644;0.025925864
Simulation_lift;0;3360;0.012518901;-0.15690485;0.02989486
Simulation_lift;0;3370;0.0124472575;-0.15697986;0.03369875
Simulation_lift;0;3380;0.012501811;-0.1570865;0.037303325
Simulation_lift;0;3390;0.012355648;-0.15722075;0.040676307
Simulation_lift;0;3400;0.012836707;-0.1573775;0.04378726
Simulation_lift;0;3410;0.012948028;-0.15755059;0.04660783
Simulation_lift;0;3420;0.0128001;-0.15773311;0.049112435
Simulation_lift;0;3430;0.012428019;-0.15791771;0.051278885
Simulation_lift;0;3440;0.0125656305;-0.15809676;0.053088248
Simulation_lift;0;3450;0.012962557;-0.15826268;0.054524746
Simulation_lift;0;3460;0.012969023;-0.15840836;0.055576146
Simulation_lift;0;3470;0.012361227;-0.1585273;0.056233916
Simulation_lift;0;3480;0.012498118;-0.15861395;0.056493156
