Name;Episode;Step;RecircArea;Drag;lift
Simulation_lift;0;1610;0.014280733;-0.15407091;0.02671969
Simulation_lift;0;1620;0.013895644;-0.1539607;0.02450261
Simulation_lift;0;1630;0.013872886;-0.15385006;0.022075137
Simulation_lift;0;1640;0.0139824655;-0.1537424;0.019457484
Simulation_lift;0;1650;0.013915814;-0.15364103;0.016671568
Simulation_lift;0;1660;0.014076764;-0.15354887;0.013740881
Simulation_lift;0;1670;0.014195371;-0.1534685;0.010690197
Simulation_lift;0;1680;0.0142114535;-0.15340212;0.0075452165
Simulation_lift;0;1690;0.014710597;-0.15335158;0.004332499
Simulation_lift;0;1700;0.014807086;-0.15331821;0.0010793712
Simulation_lift;0;1710;0.014696226;-0.15330273;-0.0021864001
Simulation_lift;0;1720;0.01429394;-0.1533052;-0.0054370873
Simulation_lift;0;1730;0.014544261;-0.15332511;-0.008645088
Simulation_lift;0;1740;0.014385075;-0.15336134;-0.011782941
Simulation_lift;0;1750;0.014591044;-0.15341233;-0.014823682
Simulation_lift;0;1760;0.015073247;-0.15347607;-0.017741386
Simulation_lift;0;1770;0.015268606;-0.15355021;-0.020511346
Simulation_lift;0;1780;0.015771484;-0.15363201;-0.023109967
Simulation_lift;0;1790;0.015744265;-0.15371855;-0.025515115
Simulation_lift;0;1800;0.015367964;-0.15380675;-0.027706573
Simulation_lift;0;1810;0.015721535;-0.15389353;-0.029666055
Simulation_lift;0;1820;0.015769036;-0.15397584;-0.03137708
Simulation_lift;0;1830;0.0151507165;-0.1540508;-0.032825205
Simulation_lift;0;1840;0.015116037;-0.15411575;-0.03399849
Simulation_lift;0;1850;0.015481499;-0.15416844;-0.03488754
Simulation_lift;0;1860;0.015562994;-0.15420702;-0.035485297
Simulation_lift;0;1870;0.015611539;-0.15423004;-0.035787012
Simulation_lift;0;1880;0.015554443;-0.15423658;-0.035790533
Simulation_lift;0;1890;0.01545454;-0.15422627;-0.035496168
Simulation_lift;0;1900;0.015186187;-0.15419932;-0.0349065
Simulation_lift;0;1910;0.015006486;-0.1541566;-0.034026485
Simulation_lift;0;1920;0.014696535;-0.15409951;-0.032863636
Simulation_lift;0;1930;0.015585237;-0.15403;-0.031427797
Simulation_lift;0;1940;0.0149799725;-0.1539504;-0.029730933
Simulation_lift;0;1950;0.014811878;-0.15386342;-0.027787168
Simulation_lift;0;1960;0.014442101;-0.15377206;-0.025612693
Simulation_lift;0;1970;0.0145620415;-0.15367948;-0.023225471
Simulation_lift;0;1980;0.014743398;-0.15358885;-0.020645188
Simulation_lift;0;1990;0.014525004;-0.15350325;-0.017893288
Simulation_lift;0;2000;0.014620979;-0.1534256;-0.014992688
Simulation_lift;0;2010;0.015102549;-0.15335856;-0.0119674895
Simulation_lift;0;2020;0.014660791;-0.15330444;-0.008842818
Simulation_lift;0;2030;0.014666265;-0.15326501;-0.0056446777
Simulation_lift;0;2040;0.014268774;-0.15324163;-0.002399697
Simulation_lift;0;2050;0.014099666;-0.1532351;0.00086504145
Simulation_lift;0;2060;0.014593177;-0.15324569;0.0041221543
Simulation_lift;0;2070;0.014757392;-0.1532731;0.0073441686
Simulation_lift;0;2080;0.014810774;-0.15331636;0.010503852
Simulation_lift;0;2090;0.014597977;-0.15337399;0.013574702
Simulation_lift;0;2100;0.014775584;-0.15344413;0.016531095
Simulation_lift;0;2110;0.014939367;-0.15352458;0.019348385
Simulation_lift;0;2120;0.0151392855;-0.1536128;0.022002969
Simulation_lift;0;2130;0.014959849;-0.153706;0.024472749
Simulation_lift;0;2140;0.014753872;-0.1538012;0.026737299
Simulation_lift;0;2150;0.0146417385;-0.15389533;0.02877795
Simulation_lift;0;2160;0.014771407;-0.15398538;0.03057791
Simulation_lift;0;2170;0.01486396;-0.15406848;0.032122348
Simulation_lift;0;2180;0.015232919;-0.15414196;0.0333986
Simulation_lift;0;2190;0.015293882;-0.15420349;0.03439642
Simulation_lift;0;2200;0.014352434;-0.15425108;0.035108026
Simulation_lift;0;2210;0.014978486;-0.1542832;0.03552788
Simulation_lift;0;2220;0.015096248;-0.15429875;0.035652816
Simulation_lift;0;2230;0.014648292;-0.15429719;0.035482172
Simulation_lift;0;2240;0.014647993;-0.15427847;0.03501771
Simulation_lift;0;2250;0.015011754;-0.15424313;0.034263574
Simulation_lift;0;2260;0.015013557;-0.1541923;0.033226244
Simulation_lift;0;2270;0.014777551;-0.15412764;0.03191446
Simulation_lift;0;2280;0.015000414;-0.15405136;0.030339107
Simulation_lift;0;2290;0.014340385;-0.15396605;0.028513303
Simulation_lift;0;2300;0.0141777275;-0.15387456;0.02645234
Simulation_lift;0;2310;0.014051189;-0.15377992;0.024173433
Simulation_lift;0;2320;0.014085759;-0.15368538;0.021695608
Simulation_lift;0;2330;0.014075635;-0.15359417;0.019039499
Simulation_lift;0;2340;0.014211323;-0.1535094;0.016227422
Simulation_lift;0;2350;0.01420782;-0.15343386;0.013283194
Simulation_lift;0;2360;0.014298703;-0.15336996;0.010231812
Simulation_lift;0;2370;0.01468716;-0.15331982;0.007099173
Simulation_lift;0;2380;0.014768469;-0.15328512;0.003911988
Simulation_lift;0;2390;0.014798779;-0.15326703;0.0006976735
Simulation_lift;0;2400;0.014497269;-0.15326612;-0.0025161006
Simulation_lift;0;2410;0.014532026;-0.15328233;-0.0057018613
Simulation_lift;0;2420;0.01455987;-0.15331502;-0.00883232
Simulation_lift;0;2430;0.014419322;-0.15336299;-0.011880328
Simulation_lift;0;2440;0.014320888;-0.15342456;-0.014819352
Simulation_lift;0;2450;0.014543049;-0.15349765;-0.01762409
Simulation_lift;0;2460;0.015225808;-0.15357977;-0.020270497
Simulation_lift;0;2470;0.015300981;-0.15366817;-0.02273579
Simulation_lift;0;2480;0.01541399;-0.15375984;-0.024998847
Simulation_lift;0;2490;0.015656523;-0.15385176;-0.027040571
Simulation_lift;0;2500;0.015866313;-0.15394084;-0.02884381
Simulation_lift;0;2510;0.014937855;-0.1540241;-0.030393278
Simulation_lift;0;2520;0.015082972;-0.15409869;-0.031675924
Simulation_lift;0;2530;0.015301672;-0.15416212;-0.032681342
Simulation_lift;0;2540;0.01560733;-0.15421233;-0.0334017
Simulation_lift;0;2550;0.015677975;-0.1542476;-0.033831522
Simulation_lift;0;2560;0.015913937;-0.15426674;-0.033967752
Simulation_lift;0;2570;0.01507956;-0.15426907;-0.03380992
Simulation_lift;0;2580;0.015311467;-0.1542545;-0.03335994
Simulation_lift;0;2590;0.014773452;-0.15422355;-0.032621995
Simulation_lift;0;2600;0.014821142;-0.15417737;-0.031602744
Simulation_lift;0;2610;0.014981095;-0.15411766;-0.03031141
Simulation_lift;0;2620;0.014894975;-0.15404658;-0.028759426
Simulation_lift;0;2630;0.014931791;-0.15396668;-0.026960248
Simulation_lift;0;2640;0.014437773;-0.15388083;-0.02492937
Simulation_lift;0;2650;0.014362074;-0.15379217;-0.022684243
Simulation_lift;0;2660;0.0143661685;-0.15370388;-0.020244047
Simulation_lift;0;2670;0.013878826;-0.15361911;-0.017629655
Simulation_lift;0;2680;0.014624728;-0.15354083;-0.014863496
Simulation_lift;0;2690;0.014717223;-0.15347184;-0.011969221
Simulation_lift;0;2700;0.014691323;-0.1534146;-0.008971514
Simulation_lift;0;2710;0.014686655;-0.15337111;-0.0058959886
Simulation_lift;0;2720;0.014272155;-0.15334287;-0.0027689051
Simulation_lift;0;2730;0.014202649;-0.1533309;0.00038304724
Simulation_lift;0;2740;0.014593177;-0.1533357;0.0035328513
Simulation_lift;0;2750;0.014748541;-0.15335713;0.006653282
Simulation_lift;0;2760;0.014843138;-0.15339445;0.00971727
Simulation_lift;0;2770;0.014618012;-0.15344629;0.012698411
Simulation_lift;0;2780;0.014798158;-0.15351093;0.015571297
Simulation_lift;0;2790;0.014775584;-0.15358627;0.01831149
Simulation_lift;0;2800;0.01492022;-0.15366985;0.020895464
Simulation_lift;0;2810;0.014740784;-0.15375896;0.02330107
Simulation_lift;0;2820;0.0146784065;-0.1538506;0.025507906
Simulation_lift;0;2830;0.014429545;-0.15394177;0.02749741
Simulation_lift;0;2840;0.0147894705;-0.15402943;0.029252863
Simulation_lift;0;2850;0.01492499;-0.15411064;0.030759493
Simulation_lift;0;2860;0.01508154;-0.15418273;0.03200461
Simulation_lift;0;2870;0.015141189;-0.15424328;0.0329779
Simulation_lift;0;2880;0.014352434;-0.15429026;0.033671577
Simulation_lift;0;2890;0.015052136;-0.15432209;0.034080163
Simulation_lift;0;2900;0.01521397;-0.15433761;0.034200482
Simulation_lift;0;2910;0.014648292;-0.15433623;0.034031846
Simulation_lift;0;2920;0.01450993;-0.15431787;0.033576097
Simulation_lift;0;2930;0.015018401;-0.15428302;0.032837342
Simulation_lift;0;2940;0.015020204;-0.15423274;0.031822044
Simulation_lift;0;2950;0.014777551;-0.15416873;0.030538946
Simulation_lift;0;2960;0.0149456505;-0.15409312;0.028998926
Simulation_lift;0;2970;0.014353916;-0.15400851;0.02721504
Simulation_lift;0;2980;0.014361004;-0.15391771;0.025202466
Simulation_lift;0;2990;0.014051189;-0.15382378;0.022978356
Simulation_lift;0;3000;0.014085759;-0.1537299;0.020561567
Simulation_lift;0;3010;0.01370875;-0.15363932;0.017972585
Simulation_lift;0;3020;0.014159828;-0.15355508;0.015233514
Simulation_lift;0;3030;0.014212993;-0.15347998;0.012367892
Simulation_lift;0;3040;0.01429617;-0.15341638;0.009400493
Simulation_lift;0;3050;0.014777483;-0.15336637;0.006356841
Simulation_lift;0;3060;0.014807086;-0.15333158;0.0032632463
Simulation_lift;0;3070;0.014713881;-0.15331315;0.00014672162
Simulation_lift;0;3080;0.014514313;-0.1533116;-0.0029655034
Simulation_lift;0;3090;0.014529182;-0.15332682;-0.006046436
Simulation_lift;0;3100;0.014446418;-0.15335815;-0.009069373
Simulation_lift;0;3110;0.01428971;-0.15340436;-0.012007787
Simulation_lift;0;3120;0.014531793;-0.1534637;-0.014835728
Simulation_lift;0;3130;0.014667677;-0.15353413;-0.01752847
Simulation_lift;0;3140;0.015225808;-0.15361312;-0.020062646
Simulation_lift;0;3150;0.015300981;-0.15369791;-0.022416182
Simulation_lift;0;3160;0.01541399;-0.15378557;-0.02456864
Simulation_lift;0;3170;0.01552878;-0.15387306;-0.026501624
Simulation_lift;0;3180;0.015883736;-0.15395735;-0.028198648
Simulation_lift;0;3190;0.015170664;-0.15403552;-0.029645108
Simulation_lift;0;3200;0.014864477;-0.15410481;-0.030828634
Simulation_lift;0;3210;0.015301672;-0.15416284;-0.031739485
Simulation_lift;0;3220;0.015609671;-0.15420759;-0.032370467
Simulation_lift;0;3230;0.015677975;-0.1542375;-0.03271673
Simulation_lift;0;3240;0.015907366;-0.15425144;-0.032775804
Simulation_lift;0;3250;0.015081801;-0.1542489;-0.032547746
Simulation_lift;0;3260;0.014935966;-0.15422985;-0.032034956
Simulation_lift;0;3270;0.014785563;-0.15419501;-0.031242087
Simulation_lift;0;3280;0.0147610735;-0.15414558;-0.030176234
Simulation_lift;0;3290;0.014983336;-0.15408336;-0.028846998
Simulation_lift;0;3300;0.0148449205;-0.15401053;-0.02726616
Simulation_lift;0;3310;0.014611911;-0.1539297;-0.025447458
Simulation_lift;0;3320;0.014242134;-0.15384376;-0.023406602
Simulation_lift;0;3330;0.014361214;-0.15375581;-0.021161223
Simulation_lift;0;3340;0.014405624;-0.153669;-0.018730642
Simulation_lift;0;3350;0.014033753;-0.15358637;-0.016135849
Simulation_lift;0;3360;0.014729492;-0.15351082;-0.013399233
Simulation_lift;0;3370;0.015016311;-0.15344504;-0.010544359
Simulation_lift;0;3380;0.014714238;-0.15339133;-0.0075957906
Simulation_lift;0;3390;0.014706307;-0.15335156;-0.0045789545
Simulation_lift;0;3400;0.014272155;-0.15332706;-0.0015198174
Simulation_lift;0;3410;0.014153121;-0.15331873;0.0015552385
Simulation_lift;0;3420;0.014730855;-0.15332691;0.0046195695
Simulation_lift;0;3430;0.014812504;-0.1533513;0.0076463977
Simulation_lift;0;3440;0.014643098;-0.15339102;0.0106092105
Simulation_lift;0;3450;0.014755821;-0.15344462;0.013482274
Simulation_lift;0;3460;0.014787171;-0.15351029;0.016240878
Simulation_lift;0;3470;0.014724234;-0.15358587;0.01886126
Simulation_lift;0;3480;0.014959776;-0.15366887;0.021320669
Simulation_lift;0;3490;0.014665017;-0.15375654;0.02359779
Simulation_lift;0;3500;0.014697818;-0.15384594;0.025673086
Simulation_lift;0;3510;0.014668414;-0.15393406;0.02752889
Simulation_lift;0;3520;0.014793403;-0.15401796;0.029149342
Simulation_lift;0;3530;0.014990457;-0.1540948;0.030520573
Simulation_lift;0;3540;0.015269563;-0.154162;0.03163084
Simulation_lift;0;3550;0.01466716;-0.1542173;0.032470815
Simulation_lift;0;3560;0.014979605;-0.15425883;0.033033602
Simulation_lift;0;3570;0.015237026;-0.15428516;0.033314575
Simulation_lift;0;3580;0.014927598;-0.15429528;0.033311456
Simulation_lift;0;3590;0.014558517;-0.15428878;0.03302447
Simulation_lift;0;3600;0.014690957;-0.15426573;0.03245624
Simulation_lift;0;3610;0.015197313;-0.1542268;0.031611674
Simulation_lift;0;3620;0.015020204;-0.15417323;0.030497944
Simulation_lift;0;3630;0.014789945;-0.15410684;0.029124482
Simulation_lift;0;3640;0.015549644;-0.15402989;0.027502844
Simulation_lift;0;3650;0.014341907;-0.153945;0.025646709
Simulation_lift;0;3660;0.014206584;-0.15385503;0.023571867
Simulation_lift;0;3670;0.013889029;-0.153763;0.02129591
Simulation_lift;0;3680;0.014000631;-0.1536721;0.01883814
Simulation_lift;0;3690;0.01392188;-0.15358545;0.016219418
Simulation_lift;0;3700;0.014172748;-0.15350601;0.013462205
Simulation_lift;0;3710;0.014195371;-0.15343636;0.010590331
Simulation_lift;0;3720;0.014299577;-0.15337873;0.0076286197
Simulation_lift;0;3730;0.014807086;-0.15333499;0.004602638
Simulation_lift;0;3740;0.014853597;-0.15330666;0.0015387065
Simulation_lift;0;3750;0.014743544;-0.15329464;-0.0015362639
Simulation_lift;0;3760;0.014312031;-0.15329921;-0.004595342
Simulation_lift;0;3770;0.014564949;-0.15332007;-0.007611916
Simulation_lift;0;3780;0.01448052;-0.15335637;-0.010559624
Simulation_lift;0;3790;0.014268209;-0.15340671;-0.013412351
Simulation_lift;0;3800;0.014549065;-0.15346925;-0.01614482
Simulation_lift;0;3810;0.0148056215;-0.1535418;-0.01873308
Simulation_lift;0;3820;0.015300981;-0.15362184;-0.021154488
Simulation_lift;0;3830;0.015739359;-0.1537065;-0.023387797
Simulation_lift;0;3840;0.015660265;-0.15379289;-0.025413552
Simulation_lift;0;3850;0.015644507;-0.15387799;-0.027214298
Simulation_lift;0;3860;0.015317748;-0.15395887;-0.02877446
Simulation_lift;0;3870;0.014973798;-0.15403269;-0.030080423
Simulation_lift;0;3880;0.015205323;-0.15409686;-0.031120962
Simulation_lift;0;3890;0.015501264;-0.15414914;-0.031887505
Simulation_lift;0;3900;0.015677975;-0.15418774;-0.032373928
Simulation_lift;0;3910;0.016044574;-0.15421127;-0.03257638
Simulation_lift;0;3920;0.015297475;-0.15421882;-0.032493442
Simulation_lift;0;3930;0.014890522;-0.15421009;-0.032126196
Simulation_lift;0;3940;0.015206054;-0.15418534;-0.03147798
Simulation_lift;0;3950;0.014902098;-0.15414545;-0.030554436
Simulation_lift;0;3960;0.01499026;-0.15409186;-0.029363682
Simulation_lift;0;3970;0.015427;-0.15402651;-0.027916245
Simulation_lift;0;3980;0.014958994;-0.1539517;-0.02622469
Simulation_lift;0;3990;0.014611911;-0.15387015;-0.024303535
Simulation_lift;0;4000;0.014244184;-0.15378481;-0.022169264
Simulation_lift;0;4010;0.0143661685;-0.15369879;-0.01984016
Simulation_lift;0;4020;0.014568383;-0.15361513;-0.01733622
Simulation_lift;0;4030;0.014699098;-0.15353684;-0.014678961
Simulation_lift;0;4040;0.014725748;-0.15346667;-0.011891239
Simulation_lift;0;4050;0.015148116;-0.15340717;-0.008996965
Simulation_lift;0;4060;0.014690629;-0.15336043;-0.0060210414
Simulation_lift;0;4070;0.014723322;-0.15332809;-0.0029890928
Simulation_lift;0;4080;0.014216919;-0.15331131;7.28228e-05
Simulation_lift;0;4090;0.014356872;-0.15331073;0.0031382656
Simulation_lift;0;4100;0.014748541;-0.15332645;0.006180572
Simulation_lift;0;4110;0.014826238;-0.15335792;0.009173098
Simulation_lift;0;4120;0.014643098;-0.15340401;0.012089676
Simulation_lift;0;4130;0.014777877;-0.15346314;0.014905081
Simulation_lift;0;4140;0.0147795165;-0.15353334;0.0175951
Simulation_lift;0;4150;0.014926312;-0.15361236;0.02013643
Simulation_lift;0;4160;0.014847738;-0.15369758;0.022506956
Simulation_lift;0;4170;0.014703795;-0.1537862;0.024686184
Simulation_lift;0;4180;0.0146417385;-0.15387523;0.026655436
Simulation_lift;0;4190;0.014648315;-0.1539617;0.028397879
Simulation_lift;0;4200;0.014928922;-0.15404275;0.029898567
Simulation_lift;0;4210;0.015182577;-0.15411562;0.031144556
Simulation_lift;0;4220;0.015340213;-0.15417789;0.032125197
Simulation_lift;0;4230;0.014365211;-0.15422747;0.032832302
Simulation_lift;0;4240;0.014974406;-0.15426265;0.03326001
Simulation_lift;0;4250;0.01521397;-0.15428221;0.033404745
Simulation_lift;0;4260;0.014675206;-0.1542854;0.03326536
Simulation_lift;0;4270;0.014558517;-0.15427199;0.032843217
Simulation_lift;0;4280;0.015018401;-0.15424232;0.03214196
Simulation_lift;0;4290;0.0151940975;-0.15419732;0.031167537
