Name;Step;Drag;Lift;RecircArea;Jet0;Jet1
Simulation_lift;1;-0.15863025;0.0074608987;0.011765253;-4.518659331867748e-05;4.518659331867748e-05
Simulation_lift;2;-0.15863883;0.008577018;0.0117335785;-8.484365427812929e-05;8.484365427812929e-05
Simulation_lift;3;-0.15863973;0.0101092225;0.011753229;-0.00011952590176438856;0.00011952590176438856
Simulation_lift;4;-0.15864018;0.014896765;0.011753229;-0.00013372408032914074;0.00013372408032914074
Simulation_lift;5;-0.15864027;0.009108963;0.011755389;-0.00017748511040516812;0.00017748511040516812
Simulation_lift;6;-0.15864725;0.014617486;0.011755389;-0.0001958448444913303;0.0001958448444913303
Simulation_lift;7;-0.1586467;0.011395172;0.011755389;-0.00023234386277670962;0.00023234386277670962
Simulation_lift;8;-0.15865178;0.018584656;0.011753229;-0.0002361561199795288;0.0002361561199795288
Simulation_lift;9;-0.1586491;0.016664432;0.011825511;-0.00025255557615168003;0.00025255557615168003
Simulation_lift;10;-0.15865701;0.010346217;0.011690851;-0.0002992798384176015;0.0002992798384176015
Simulation_lift;11;-0.1586659;0.018370895;0.011690851;-0.00030928446583755934;0.00030928446583755934
Simulation_lift;12;-0.15866533;0.015495777;0.011690851;-0.00033625477693501743;0.00033625477693501743
Simulation_lift;13;-0.15867426;0.016467089;0.0116798645;-0.0003594789026224806;0.0003594789026224806
Simulation_lift;14;-0.15867785;0.022404335;0.011729325;-0.0003573384223706274;0.0003573384223706274
Simulation_lift;15;-0.15867816;0.022828288;0.011729325;-0.00035637892044594307;0.00035637892044594307
Simulation_lift;16;-0.1586839;0.020646961;0.011724437;-0.0003674739620354268;0.0003674739620354268
Simulation_lift;17;-0.15869306;0.018627975;0.011724437;-0.0003894250574518694;0.0003894250574518694
Simulation_lift;18;-0.15870127;0.024602;0.011724437;-0.0003851476749069142;0.0003851476749069142
Simulation_lift;19;-0.15870357;0.024580602;0.011724437;-0.000384272251192508;0.000384272251192508
Simulation_lift;20;-0.15871185;0.023645569;0.01169756;-0.00038946167250988596;0.00038946167250988596
Simulation_lift;21;-0.15872073;0.025019564;0.01169756;-0.00039011547077631134;0.00039011547077631134
Simulation_lift;22;-0.15872912;0.024010202;0.011700287;-0.00039769488255913095;0.00039769488255913095
Simulation_lift;23;-0.15874092;0.02257961;0.01169756;-0.00041350649993820895;0.00041350649993820895
Simulation_lift;24;-0.15875341;0.024537684;0.011730819;-0.0004217336203376628;0.0004217336203376628
Simulation_lift;25;-0.15876208;0.029732907;0.011730819;-0.0004081424785362552;0.0004081424785362552
Simulation_lift;26;-0.1587707;0.022743262;0.011730819;-0.0004299220452231168;0.0004299220452231168
Simulation_lift;27;-0.15878765;0.031213935;0.011738133;-0.00041253113182412393;0.00041253113182412393
Simulation_lift;28;-0.15879185;0.030217294;0.011716892;-0.00040390513005856123;0.00040390513005856123
Simulation_lift;29;-0.15880655;0.026430216;0.011690857;-0.0004141643724262141;0.0004141643724262141
Simulation_lift;30;-0.15882269;0.030359907;0.011693283;-0.0004074206417085242;0.0004074206417085242
Simulation_lift;31;-0.15883464;0.026920374;0.011693283;-0.00041939104312617605;0.00041939104312617605
Simulation_lift;32;-0.15885442;0.026054364;0.011429033;-0.0004361929186655631;0.0004361929186655631
Simulation_lift;33;-0.1588714;0.030203339;0.011287829;-0.00043535058921286425;0.00043535058921286425
Simulation_lift;34;-0.15888679;0.024685232;0.011287829;-0.0004626361803983981;0.0004626361803983981
Simulation_lift;35;-0.15891077;0.027022786;0.011287829;-0.00047922525388345463;0.00047922525388345463
Simulation_lift;36;-0.15892644;0.03304106;0.01126244;-0.00047019767072069247;0.00047019767072069247
Simulation_lift;37;-0.15893781;0.0364793;0.011323055;-0.0004481183213504958;0.0004481183213504958
Simulation_lift;38;-0.15895233;0.03157576;0.011323055;-0.00045129122558269476;0.00045129122558269476
Simulation_lift;39;-0.15897658;0.02723987;0.011343336;-0.00047519228202893573;0.00047519228202893573
Simulation_lift;40;-0.1589991;0.036346287;0.011298447;-0.0004577451790888242;0.0004577451790888242
Simulation_lift;41;-0.15900978;0.037218813;0.011298447;-0.0004400938750757081;0.0004400938750757081
Simulation_lift;42;-0.15902752;0.037411053;0.011139795;-0.00042325514001658447;0.00042325514001658447
Simulation_lift;43;-0.15904708;0.033373367;0.011139795;-0.0004271552230071743;0.0004271552230071743
Simulation_lift;44;-0.15907137;0.03578023;0.011139795;-0.000420718050014298;0.000420718050014298
Simulation_lift;45;-0.1590905;0.036582496;0.011139795;-0.00041297633230540646;0.00041297633230540646
Simulation_lift;46;-0.15911418;0.030074617;0.011094832;-0.00043706347041806123;0.00043706347041806123
Simulation_lift;47;-0.15914384;0.036200814;0.011092307;-0.0004327900212547548;0.0004327900212547548
Simulation_lift;48;-0.15916376;0.032868814;0.011119509;-0.00044700382120550953;0.00044700382120550953
Simulation_lift;49;-0.15919138;0.038212746;0.011193109;-0.0004368429944284223;0.0004368429944284223
Simulation_lift;50;-0.15921025;0.03883633;0.0112319905;-0.0004267526902525953;0.0004267526902525953
Simulation_lift;51;-0.15923381;0.03871324;0.0112319905;-0.0004187267154434134;0.0004187267154434134
